DR_NO,DATE OCC,TIME OCC,AREA,Rpt Dist No,Crm Cd,Crm Cd Desc,Vict Age,Vict Sex,Status Desc,LOCATION,LAT,LON,City,Crime Subtype,Perp Age,Perp Sex,Arrest
220708081,04/18/2022 12:00:00 AM,5,7,762,626,INTIMATE PARTNER - SIMPLE ASSAULT,39,M,Adult Other,6000    SATURN                       ST,34.0507,-118.3716,Los Angeles,INTIMATE PARTNER - SIMPLE ASSAULT,,,False
220204105,10/22/2021 12:00:00 AM,1500,2,218,354,THEFT OF IDENTITY,73,F,Invest Cont,1700    PARK                         AV,34.0754,-118.2595,Los Angeles,THEFT OF IDENTITY,,,False
221811754,05/30/2022 12:00:00 AM,1800,18,1846,310,BURGLARY,38,F,Invest Cont,11200    ALVARO                       ST,33.9331,-118.2532,Los Angeles,BURGLARY,,,False
221311376,05/17/2022 12:00:00 AM,2100,13,1346,510,VEHICLE - STOLEN,0,,Invest Cont,41ST                         PL,34.0083,-118.2521,Los Angeles,VEHICLE - STOLEN,,,False
230710618,06/03/2023 12:00:00 AM,1300,7,702,330,BURGLARY FROM VEHICLE,33,F,Invest Cont,7800    WILLOUGHBY                   AV,34.0872,-118.3595,Los Angeles,BURGLARY FROM VEHICLE,,,False
231419509,10/22/2023 12:00:00 AM,800,14,1452,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),32,F,Invest Cont,100    WASHINGTON                   BL,33.9797,-118.4656,Los Angeles,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,,False
220114248,06/12/2022 12:00:00 AM,500,1,185,330,BURGLARY FROM VEHICLE,38,M,Invest Cont,900 S  BROADWAY,34.0423,-118.2561,Los Angeles,BURGLARY FROM VEHICLE,,,False
210813974,09/13/2021 12:00:00 AM,700,8,893,888,TRESPASSING,58,M,Invest Cont,2600    WESTWOOD                     BL,34.0362,-118.4253,Los Angeles,TRESPASSING,,,False
231714322,08/24/2023 12:00:00 AM,200,17,1705,310,BURGLARY,63,M,Invest Cont,17400    TUSCAN                       DR,34.3064,-118.5116,Los Angeles,BURGLARY,,,False
231315159,08/06/2023 12:00:00 AM,1650,13,1361,220,ATTEMPTED ROBBERY,23,F,Invest Cont,200 W  46TH                         ST,34.002,-118.2762,Los Angeles,ATTEMPTED ROBBERY,,,False
221820958,11/20/2022 12:00:00 AM,2100,18,1842,510,VEHICLE - STOLEN,0,,Invest Cont,200 W  IMPERIAL                     HY,33.9347,-118.2761,Los Angeles,VEHICLE - STOLEN,,,False
231319279,10/20/2023 12:00:00 AM,2350,13,1373,510,VEHICLE - STOLEN,0,,Invest Cont,5400 S  CENTRAL                      AV,33.9925,-118.2608,Los Angeles,VEHICLE - STOLEN,,,False
231509943,05/18/2023 12:00:00 AM,1000,15,1504,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",47,F,Invest Cont,7300    LANKERSHIM                   BL,34.2045,-118.392,Los Angeles,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",,,False
211410808,05/02/2021 12:00:00 AM,2010,14,1475,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),64,F,Invest Cont,8000    DENROCK                      AV,33.966,-118.4055,Los Angeles,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),,,False
210916231,10/20/2021 12:00:00 AM,1800,9,941,310,BURGLARY,38,M,Invest Cont,15300    OXNARD                       ST,34.1794,-118.4672,Los Angeles,BURGLARY,,,False
202106539,02/25/2020 12:00:00 AM,1330,21,2158,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),63,F,Invest Cont,6300    DE SOTO                      AV,34.1847,-118.5888,Los Angeles,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,,False
220309444,04/20/2022 12:00:00 AM,100,3,311,121,"RAPE, FORCIBLE",29,F,Invest Cont,3300 S  LA CIENEGA                   BL,34.0282,-118.372,Los Angeles,"RAPE, FORCIBLE",,,False
231813082,06/27/2023 12:00:00 AM,410,18,1871,330,BURGLARY FROM VEHICLE,45,M,Invest Cont,700 W  140TH                        ST,33.9046,-118.2872,Los Angeles,BURGLARY FROM VEHICLE,,,False
231416984,09/08/2023 12:00:00 AM,2240,14,1468,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",37,F,Invest Cont,4900    MARIONWOOD                   DR,33.9941,-118.4114,Los Angeles,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",,,False
200912618,07/22/2020 12:00:00 AM,5,9,981,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",42,M,Invest Cont,VENTURA                      BL,34.1538,-118.4662,Los Angeles,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",,,False
221407898,03/20/2022 12:00:00 AM,400,14,1494,888,TRESPASSING,0,X,Invest Cont,200    WORLD                        WY,33.9455,-118.4003,Los Angeles,TRESPASSING,,,False
200111277,05/03/2020 12:00:00 AM,1810,1,165,624,BATTERY - SIMPLE ASSAULT,55,F,Invest Cont,200 E  6TH                          ST,34.0446,-118.249,Los Angeles,BATTERY - SIMPLE ASSAULT,,,False
201612559,09/02/2020 12:00:00 AM,1100,16,1698,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),43,M,Invest Cont,7700    SAN FERNANDO                 RD,34.211,-118.3564,Los Angeles,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),,,False
200414531,11/02/2020 12:00:00 AM,1240,4,448,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",50,M,Invest Cont,1500    RICARDO                      ST,34.0603,-118.198,Los Angeles,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",,,False
231415502,07/31/2023 12:00:00 AM,1346,14,1456,354,THEFT OF IDENTITY,37,M,Invest Cont,11800    CULVER                       BL,33.9955,-118.421,Los Angeles,THEFT OF IDENTITY,,,False
230411908,08/04/2023 12:00:00 AM,2150,4,415,440,THEFT PLAIN - PETTY ($950 & UNDER),36,M,Invest Cont,2400    WORKMAN                      ST,34.0737,-118.2143,Los Angeles,THEFT PLAIN - PETTY ($950 & UNDER),,,False
222117910,12/12/2022 12:00:00 AM,1845,21,2157,440,THEFT PLAIN - PETTY ($950 & UNDER),48,F,Invest Cont,21300    VANOWEN                      ST,34.1938,-118.5955,Los Angeles,THEFT PLAIN - PETTY ($950 & UNDER),,,False
231808266,03/27/2023 12:00:00 AM,1026,18,1804,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),27,M,Invest Cont,8600    AVALON                       BL,33.9601,-118.2651,Los Angeles,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),,,False
221421611,12/24/2022 12:00:00 AM,1720,14,1498,310,BURGLARY,0,X,Invest Cont,5200 W  111TH                        ST,33.9377,-118.3745,Los Angeles,BURGLARY,,,False
210310124,05/10/2021 12:00:00 AM,2220,3,361,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,40,F,Adult Other,3900    STEVELY                      AV,34.0159,-118.3536,Los Angeles,INTIMATE PARTNER - AGGRAVATED ASSAULT,,,False
230206898,03/01/2023 12:00:00 AM,1226,2,205,440,THEFT PLAIN - PETTY ($950 & UNDER),25,M,Invest Cont,900    PARKMAN                      AV,34.082,-118.2738,Los Angeles,THEFT PLAIN - PETTY ($950 & UNDER),,,False
200112085,05/23/2020 12:00:00 AM,935,1,162,625,OTHER ASSAULT,70,M,Invest Cont,7TH                          ST,34.0494,-118.2599,Los Angeles,OTHER ASSAULT,,,False
211907395,04/06/2021 12:00:00 AM,1945,19,1918,624,BATTERY - SIMPLE ASSAULT,45,M,Adult Arrest,BEAVER                       ST,34.307,-118.434,Los Angeles,BATTERY - SIMPLE ASSAULT,,,True
231514256,08/30/2023 12:00:00 AM,20,15,1555,946,OTHER MISCELLANEOUS CRIME,26,M,Invest Cont,5000    FAIR                         AV,34.1614,-118.3747,Los Angeles,OTHER MISCELLANEOUS CRIME,,,False
220513992,09/21/2022 12:00:00 AM,1730,5,515,624,BATTERY - SIMPLE ASSAULT,21,M,Invest Cont,WILMINGTON,33.7987,-118.2752,Los Angeles,BATTERY - SIMPLE ASSAULT,,,False
210604526,01/15/2021 12:00:00 AM,230,6,677,850,INDECENT EXPOSURE,0,X,Adult Arrest,MELROSE                      AV,34.0835,-118.3179,Los Angeles,INDECENT EXPOSURE,,,True
231005895,01/18/2021 12:00:00 AM,1200,10,1005,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",14,F,Adult Arrest,7800    LINDLEY                      AV,34.2121,-118.5273,Los Angeles,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",,,True
220614849,08/19/2022 12:00:00 AM,1,6,636,330,BURGLARY FROM VEHICLE,34,M,Invest Cont,1700 N  CAHUENGA                     BL,34.1016,-118.3295,Los Angeles,BURGLARY FROM VEHICLE,,,False
211510039,05/18/2021 12:00:00 AM,1930,15,1555,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",53,F,Invest Cont,11200    KLING                        ST,34.1556,-118.3751,Los Angeles,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",,,False
210816607,11/15/2021 12:00:00 AM,1630,8,831,330,BURGLARY FROM VEHICLE,27,F,Invest Cont,11900 W  GORHAM                       AV,34.0498,-118.4714,Los Angeles,BURGLARY FROM VEHICLE,,,False
210116108,09/01/2021 12:00:00 AM,105,1,171,624,BATTERY - SIMPLE ASSAULT,25,F,Invest Cont,OLYMPIC,34.0454,-118.2658,Los Angeles,BATTERY - SIMPLE ASSAULT,,,False
211422811,12/11/2021 12:00:00 AM,1200,14,1432,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",32,M,Invest Cont,1500    ABBOT KINNEY                 BL,33.9934,-118.46,Los Angeles,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",,,False
231506902,01/29/2023 12:00:00 AM,630,15,1543,354,THEFT OF IDENTITY,36,F,Invest Cont,5200    CORTEEN                      PL,34.1649,-118.402,Los Angeles,THEFT OF IDENTITY,,,False
200710600,06/16/2020 12:00:00 AM,2100,7,779,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",32,M,Invest Cont,1800    4TH                          AV,34.0408,-118.3213,Los Angeles,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",,,False
211320683,12/20/2021 12:00:00 AM,2200,13,1343,510,VEHICLE - STOLEN,0,,Invest Cont,400 E  MARTIN LUTHER KING JR        BL,34.0111,-118.2674,Los Angeles,VEHICLE - STOLEN,,,False
202110252,06/07/2020 12:00:00 AM,1200,21,2183,310,BURGLARY,60,F,Invest Cont,23200    BIGLER                       ST,34.1605,-118.6316,Los Angeles,BURGLARY,,,False
210814256,09/20/2021 12:00:00 AM,915,8,851,440,THEFT PLAIN - PETTY ($950 & UNDER),57,F,Invest Cont,12100    SANTA MONICA                 BL,34.0405,-118.4634,Los Angeles,THEFT PLAIN - PETTY ($950 & UNDER),,,False
231912827,08/14/2023 12:00:00 AM,1730,19,1944,510,VEHICLE - STOLEN,0,,Invest Cont,14300    DAUBERT                      ST,34.2694,-118.4448,Los Angeles,VEHICLE - STOLEN,,,False
221312141,04/01/2022 12:00:00 AM,1700,13,1323,954,CONTRIBUTING,12,F,Invest Cont,1100 E  24TH                         ST,34.0216,-118.2564,Los Angeles,CONTRIBUTING,,,False
230305969,02/08/2023 12:00:00 AM,530,3,357,626,INTIMATE PARTNER - SIMPLE ASSAULT,20,F,Adult Other,1100 W  36TH                         ST,34.0231,-118.2933,Los Angeles,INTIMATE PARTNER - SIMPLE ASSAULT,,,False
210313756,07/06/2021 12:00:00 AM,1200,3,375,510,VEHICLE - STOLEN,0,,Adult Other,3900 S  ST ANDREWS                   PL,34.0146,-118.311,Los Angeles,VEHICLE - STOLEN,,,False
200704268,01/06/2020 12:00:00 AM,30,7,743,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,M,Invest Cont,5600    WILSHIRE                     BL,34.0626,-118.3569,Los Angeles,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",,,False
201004092,01/03/2020 12:00:00 AM,600,10,1011,210,ROBBERY,94,F,Adult Other,7200    CLAIRE                       AV,34.2012,-118.5502,Los Angeles,ROBBERY,,,False
221314595,07/17/2022 12:00:00 AM,1530,13,1317,510,VEHICLE - STOLEN,0,,Invest Cont,10TH,34.0285,-118.2417,Los Angeles,VEHICLE - STOLEN,,,False
221016835,11/10/2022 12:00:00 AM,1500,10,1045,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,Invest Cont,18000    MARTHA                       ST,34.1731,-118.5239,Los Angeles,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,,False
201316302,08/31/2020 12:00:00 AM,2300,13,1345,626,INTIMATE PARTNER - SIMPLE ASSAULT,23,F,Adult Arrest,1100 E  35TH                         ST,34.012,-118.2565,Los Angeles,INTIMATE PARTNER - SIMPLE ASSAULT,,,True
231312626,01/01/2021 12:00:00 AM,1200,13,1325,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,6,F,Invest Cont,1200 E  28TH                         ST,34.0159,-118.2537,Los Angeles,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,,,False
221312398,06/03/2022 12:00:00 AM,400,13,1317,649,DOCUMENT FORGERY / STOLEN FELONY,21,X,Invest Cont,1600 E  14TH                         ST,34.0265,-118.243,Los Angeles,DOCUMENT FORGERY / STOLEN FELONY,,,False
211805948,02/01/2021 12:00:00 AM,2300,18,1838,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),48,M,Invest Cont,10600    WILMINGTON                   AV,33.9397,-118.239,Los Angeles,SHOPLIFTING - PETTY THEFT ($950 & UNDER),,,False
221307812,03/10/2022 12:00:00 AM,800,13,1351,510,VEHICLE - STOLEN,0,,Invest Cont,41ST                         ST,34.0091,-118.2784,Los Angeles,VEHICLE - STOLEN,,,False
210506585,03/05/2021 12:00:00 AM,2355,5,559,510,VEHICLE - STOLEN,0,,Adult Arrest,700    BARRACUDA                    ST,33.7381,-118.264,Los Angeles,VEHICLE - STOLEN,,,True
221707487,04/08/2022 12:00:00 AM,605,17,1782,510,VEHICLE - STOLEN,0,,Invest Cont,8800    CORBIN                       AV,34.2302,-118.5623,Los Angeles,VEHICLE - STOLEN,,,False
230511437,07/23/2023 12:00:00 AM,2230,5,506,510,VEHICLE - STOLEN,0,,Invest Cont,1500 W  215TH                        ST,33.8335,-118.3039,Los Angeles,VEHICLE - STOLEN,,,False
200121405,11/22/2020 12:00:00 AM,1247,1,163,860,BATTERY WITH SEXUAL CONTACT,22,F,Invest Cont,700 S  BROADWAY,34.0444,-118.2541,Los Angeles,BATTERY WITH SEXUAL CONTACT,,,False
201615404,12/05/2020 12:00:00 AM,2000,16,1633,310,BURGLARY,31,F,Adult Other,11100    PHILLIPPI                    AV,34.2713,-118.4004,Los Angeles,BURGLARY,,,False
200216028,10/10/2020 12:00:00 AM,1100,2,235,510,VEHICLE - STOLEN,0,,Invest Cont,100 S  LAKE                         ST,34.0667,-118.2717,Los Angeles,VEHICLE - STOLEN,,,False
230900918,06/26/2023 12:00:00 AM,540,9,911,440,THEFT PLAIN - PETTY ($950 & UNDER),0,X,Adult Other,6800 N  SEPULVEDA                    BL,34.1938,-118.4702,Los Angeles,THEFT PLAIN - PETTY ($950 & UNDER),,,False
211704132,01/04/2020 12:00:00 AM,1202,17,1745,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,Invest Cont,17000    CHATSWORTH                   ST,34.2648,-118.5023,Los Angeles,SHOPLIFTING - PETTY THEFT ($950 & UNDER),,,False
200210284,05/17/2020 12:00:00 AM,910,2,212,624,BATTERY - SIMPLE ASSAULT,33,F,Invest Cont,300 N  MADISON                      AV,34.0764,-118.2892,Los Angeles,BATTERY - SIMPLE ASSAULT,,,False
210506134,02/21/2021 12:00:00 AM,5,5,555,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",65,M,Invest Cont,800 W  OLIVER                       ST,33.7468,-118.2944,Los Angeles,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",,,False
232006423,02/19/2023 12:00:00 AM,500,20,2063,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",30,F,Invest Cont,1200 S  SERRANO                      AV,34.0491,-118.3063,Los Angeles,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",,,False
211407351,02/27/2021 12:00:00 AM,100,14,1479,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),51,M,Invest Cont,85TH                         PL,33.9605,-118.3839,Los Angeles,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),,,False
220125842,12/05/2022 12:00:00 AM,1820,1,129,330,BURGLARY FROM VEHICLE,48,M,Invest Cont,500 N  GAREY                        ST,34.0521,-118.2342,Los Angeles,BURGLARY FROM VEHICLE,,,False
221806267,02/18/2022 12:00:00 AM,2230,18,1851,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,16,M,Adult Other,12900 S  VERMONT                      AV,33.9154,-118.2916,Los Angeles,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,,,False
230410371,07/12/2023 12:00:00 AM,1000,4,439,354,THEFT OF IDENTITY,75,F,Invest Cont,5100    CAVANAGH                     RD,34.0691,-118.1732,Los Angeles,THEFT OF IDENTITY,,,False
201107622,03/02/2020 12:00:00 AM,1400,11,1171,626,INTIMATE PARTNER - SIMPLE ASSAULT,36,F,Adult Arrest,SUNSET                       BL,34.0917,-118.2741,Los Angeles,INTIMATE PARTNER - SIMPLE ASSAULT,,,True
202113523,09/05/2020 12:00:00 AM,230,21,2189,626,INTIMATE PARTNER - SIMPLE ASSAULT,0,F,Adult Arrest,20500 W  VENTURA                      BL,34.1685,-118.5777,Los Angeles,INTIMATE PARTNER - SIMPLE ASSAULT,,,True
210310116,05/10/2021 12:00:00 AM,2300,3,362,510,VEHICLE - STOLEN,0,,Invest Cont,4700    COLISEUM                     ST,34.0179,-118.3492,Los Angeles,VEHICLE - STOLEN,,,False
211320678,12/21/2021 12:00:00 AM,1830,13,1331,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),49,M,Invest Cont,100 W  ADAMS                        BL,34.0249,-118.2686,Los Angeles,VANDALISM - MISDEAMEANOR ($399 OR UNDER),,,False
200211701,06/23/2020 12:00:00 AM,1645,2,265,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,62,M,Adult Arrest,800 S  WESTLAKE                     AV,34.0529,-118.2776,Los Angeles,INTIMATE PARTNER - AGGRAVATED ASSAULT,,,True
220608760,04/13/2022 12:00:00 AM,700,6,644,510,VEHICLE - STOLEN,0,,Invest Cont,SIERRA BONITA                AV,34.0962,-118.354,Los Angeles,VEHICLE - STOLEN,,,False
221710658,06/26/2022 12:00:00 AM,2200,17,1792,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",5,F,Invest Cont,20000    ROSCOE                       BL,34.2243,-118.5623,Los Angeles,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",,,False
202007930,03/25/2020 12:00:00 AM,1450,20,2081,624,BATTERY - SIMPLE ASSAULT,57,M,Adult Other,1800    ARLINGTON                    AV,34.0409,-118.3177,Los Angeles,BATTERY - SIMPLE ASSAULT,,,False
202117539,12/29/2020 12:00:00 AM,420,21,2189,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),35,M,Invest Cont,20000    VENTURA                      BL,34.172,-118.5681,Los Angeles,SHOPLIFTING - PETTY THEFT ($950 & UNDER),,,False
221807989,03/22/2022 12:00:00 AM,1530,18,1829,440,THEFT PLAIN - PETTY ($950 & UNDER),29,F,Invest Cont,2200 E  103RD                        ST,33.9456,-118.2323,Los Angeles,THEFT PLAIN - PETTY ($950 & UNDER),,,False
221214404,06/22/2022 12:00:00 AM,1100,12,1269,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,26,F,Adult Other,600 E  82ND                         ST,33.9647,-118.2651,Los Angeles,CRIMINAL THREATS - NO WEAPON DISPLAYED,,,False
212007894,04/10/2021 12:00:00 AM,650,20,2029,624,BATTERY - SIMPLE ASSAULT,35,F,Invest Cont,3100 W  6TH                          ST,34.0637,-118.289,Los Angeles,BATTERY - SIMPLE ASSAULT,,,False
222008720,04/19/2022 12:00:00 AM,245,20,2027,624,BATTERY - SIMPLE ASSAULT,30,M,Invest Cont,6TH                          ST,34.0636,-118.2966,Los Angeles,BATTERY - SIMPLE ASSAULT,,,False
232010169,05/12/2023 12:00:00 AM,2200,20,2039,626,INTIMATE PARTNER - SIMPLE ASSAULT,68,F,Adult Other,2700 W  8TH                          ST,34.0598,-118.2865,Los Angeles,INTIMATE PARTNER - SIMPLE ASSAULT,,,False
221516243,08/25/2022 12:00:00 AM,1915,15,1555,440,THEFT PLAIN - PETTY ($950 & UNDER),24,F,Invest Cont,5100    LANKERSHIM                   BL,34.163,-118.3735,Los Angeles,THEFT PLAIN - PETTY ($950 & UNDER),,,False
220817866,12/05/2022 12:00:00 AM,2200,8,881,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),23,M,Invest Cont,1900 S  BARRINGTON                   AV,34.0386,-118.4516,Los Angeles,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),,,False
231814363,08/02/2023 12:00:00 AM,559,18,1834,626,INTIMATE PARTNER - SIMPLE ASSAULT,30,M,Invest Cont,700 E  104TH                        ST,33.9419,-118.263,Los Angeles,INTIMATE PARTNER - SIMPLE ASSAULT,,,False
201906729,02/24/2020 12:00:00 AM,2015,19,1912,320,"BURGLARY, ATTEMPTED",72,F,Invest Cont,13400    PALA                         AV,34.3155,-118.4752,Los Angeles,"BURGLARY, ATTEMPTED",,,False
210208902,05/02/2021 12:00:00 AM,300,2,265,121,"RAPE, FORCIBLE",27,F,Adult Arrest,8TH                          ST,34.0546,-118.2772,Los Angeles,"RAPE, FORCIBLE",,,True
221012808,08/14/2022 12:00:00 AM,800,10,1045,624,BATTERY - SIMPLE ASSAULT,65,F,Adult Other,5600    LINDLEY                      AV,34.1723,-118.5273,Los Angeles,BATTERY - SIMPLE ASSAULT,,,False
211613095,11/02/2021 12:00:00 AM,1230,16,1677,900,VIOLATION OF COURT ORDER,49,F,Adult Arrest,10000    SULLY                        DR,34.2168,-118.348,Los Angeles,VIOLATION OF COURT ORDER,,,True
221208956,03/31/2022 12:00:00 AM,300,12,1208,626,INTIMATE PARTNER - SIMPLE ASSAULT,31,M,Adult Other,500 W  47TH                         ST,34.0007,-118.2827,Los Angeles,INTIMATE PARTNER - SIMPLE ASSAULT,,,False
231304439,01/08/2023 12:00:00 AM,2030,13,1371,626,INTIMATE PARTNER - SIMPLE ASSAULT,16,F,Invest Cont,300 W  55TH                         ST,33.9924,-118.2783,Los Angeles,INTIMATE PARTNER - SIMPLE ASSAULT,,,False
210810587,05/02/2021 12:00:00 AM,800,8,811,354,THEFT OF IDENTITY,67,F,Invest Cont,16900    DULCE YNEZ                   LN,34.0467,-118.5506,Los Angeles,THEFT OF IDENTITY,,,False
221607339,04/16/2022 12:00:00 AM,300,16,1686,210,ROBBERY,33,M,Invest Cont,SAN FERNANDO                 RD,34.2248,-118.3774,Los Angeles,ROBBERY,,,False
221915305,10/04/2022 12:00:00 AM,1630,19,1991,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,43,F,Adult Arrest,8100    LANGDON                      AV,34.2176,-118.4688,Los Angeles,INTIMATE PARTNER - AGGRAVATED ASSAULT,,,True
211512222,06/22/2021 12:00:00 AM,1,15,1583,310,BURGLARY,35,M,Invest Cont,11900    VENTURA                      BL,34.1451,-118.3875,Los Angeles,BURGLARY,,,False
221609032,04/02/2022 12:00:00 AM,500,16,1613,354,THEFT OF IDENTITY,48,F,Invest Cont,12700    VAN NUYS                     BL,34.2755,-118.4092,Los Angeles,THEFT OF IDENTITY,,,False
211904765,01/20/2021 12:00:00 AM,1900,19,1901,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,Invest Cont,16100    FILBERT                      ST,34.3214,-118.4841,Los Angeles,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,,False
200209281,04/14/2020 12:00:00 AM,1200,2,216,440,THEFT PLAIN - PETTY ($950 & UNDER),29,M,Invest Cont,1000    ROSEMONT                     AV,34.0768,-118.2667,Los Angeles,THEFT PLAIN - PETTY ($950 & UNDER),,,False
202018086,12/01/2020 12:00:00 AM,2300,20,2005,330,BURGLARY FROM VEHICLE,28,M,Invest Cont,CLINTON                      ST,34.0812,-118.3017,Los Angeles,BURGLARY FROM VEHICLE,,,False
211217669,08/12/2021 12:00:00 AM,2000,12,1235,310,BURGLARY,0,X,Invest Cont,6000 S  NORMANDIE                    AV,33.9855,-118.3002,Los Angeles,BURGLARY,,,False
211200605,05/01/2021 12:00:00 AM,1135,12,1208,943,CRUELTY TO ANIMALS,50,M,Invest Cont,FIGUEROA                     ST,33.9997,-118.2849,Los Angeles,CRUELTY TO ANIMALS,,,False
230106014,01/31/2023 12:00:00 AM,1430,1,162,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),38,M,Invest Cont,700 W  7TH                          ST,34.048,-118.2577,Los Angeles,SHOPLIFTING - PETTY THEFT ($950 & UNDER),,,False
210505897,02/06/2021 12:00:00 AM,2030,5,518,310,BURGLARY,0,X,Invest Cont,1700 N  AVALON                       BL,33.7975,-118.2638,Los Angeles,BURGLARY,,,False
210910485,06/09/2021 12:00:00 AM,2200,9,963,822,HUMAN TRAFFICKING - COMMERCIAL SEX ACTS,17,F,Invest Cont,15100    MAGNOLIA                     BL,34.162,-118.457,Los Angeles,HUMAN TRAFFICKING - COMMERCIAL SEX ACTS,,,False
221911375,06/29/2022 12:00:00 AM,1330,19,1913,310,BURGLARY,26,F,Invest Cont,15400    COBALT                       ST,34.3095,-118.4671,Los Angeles,BURGLARY,,,False
201112083,07/31/2020 12:00:00 AM,2050,11,1148,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,46,F,Invest Cont,4400 N  FIGUEROA                     ST,34.0954,-118.2078,Los Angeles,CRIMINAL THREATS - NO WEAPON DISPLAYED,,,False
230412481,09/15/2023 12:00:00 AM,1830,4,424,440,THEFT PLAIN - PETTY ($950 & UNDER),39,F,Invest Cont,VALLEY,34.0655,-118.2022,Los Angeles,THEFT PLAIN - PETTY ($950 & UNDER),,,False
230117131,08/01/2023 12:00:00 AM,2039,1,182,890,FAILURE TO YIELD,0,X,Invest Cont,9TH,34.0444,-118.2593,Los Angeles,FAILURE TO YIELD,,,False
231714640,09/01/2023 12:00:00 AM,1430,17,1781,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),37,F,Invest Cont,GRESHAM                      ST,34.2306,-118.5928,Los Angeles,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,,False
221710636,06/03/2022 12:00:00 AM,1300,17,1718,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),38,F,Invest Cont,11200    WHITMAN                      AV,34.2734,-118.4779,Los Angeles,VANDALISM - MISDEAMEANOR ($399 OR UNDER),,,False
230814187,09/02/2023 12:00:00 AM,200,8,893,510,VEHICLE - STOLEN,0,,Invest Cont,SEPULVEDA,34.0348,-118.4339,Los Angeles,VEHICLE - STOLEN,,,False
