Incident ID,Start_Date_Time,NIBRS Code,Crime Name2,Crime Name3,Block Address,City,Sector,Latitude,Longitude,Police District Number,Vict Age,Vict Sex,Perp Age,Perp Sex,Arrest
201247926,2019-07-13 21:23:00,23D,Theft from Building,LARCENY - FROM BLDG,9700 BLK  WASHINGTONIAN BLV,GAITHERSBURG,P,39.1116,-77.1928,6D,,,,,Unknown
201323430,2021-03-10 12:16:00,23C,Shoplifting,LARCENY - SHOPLIFTING,400 BLK N FREDERICK AVE,GAITHERSBURG,P,39.1457,-77.2037,6D,,,,,Unknown
201248242,2019-07-16 09:30:00,23H,All other Larceny,LARCENY (DESCRIBE OFFENSE),7400 BLK  WISCONSIN AVE,BETHESDA,D,38.9836,-77.0938,2D,,,,,Unknown
201381279,2022-06-13 00:00:00,23H,All other Larceny,LARCENY (DESCRIBE OFFENSE),19500 BLK  RIDGE HEIGHTS DR,GAITHERSBURG,R,39.17324,-77.1803,6D,,,,,Unknown
201371976,2022-04-12 12:26:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,6100 BLK  EXECUTIVE BLV,ROCKVILLE,E,39.04876,-77.1207,2D,,,,,Unknown
201360669,2022-01-17 20:48:00,120,Robbery,ROBBERY - BUSINESS-GUN,19800 BLK  GERMANTOWN RD,GERMANTOWN,N,39.18112,-77.2623,5D,,,,,Unknown
201249093,2019-07-21 23:42:00,90D,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,100 BLK  RANDOLPH RD,SILVER SPRING,I,39.07316,-77.0082,3D,,,,,Unknown
201363944,2022-02-08 00:01:00,26A,False Pretenses/Swindle/Confidence Game,FRAUD - CONFIDENCE GAME,14500 BLK  STONEBRIDGE VIEW DR,GAITHERSBURG,B,39.09377,-77.2191,1D,,,,,Unknown
201430789,2023-06-12 16:44:00,23C,Shoplifting,LARCENY - SHOPLIFTING,200 BLK  MUDDY BRANCH RD,GAITHERSBURG,P,39.12996,-77.2073,6D,,,,,Unknown
201405171,2022-12-16 19:18:00,23H,All other Larceny,LARCENY (DESCRIBE OFFENSE),10100 BLK  NEW HAMPSHIRE AVE,SILVER SPRING,H,39.02039,-76.9766,3D,,,,,Unknown
201314485,2020-12-28 21:54:00,13A,Aggravated Assault,ASSAULT - AGGRAVATED - OTHER,8700 BLK  PINEY BRANCH RD,SILVER SPRING,H,38.99886,-76.9982,3D,,,,,Unknown
201304798,2020-10-06 17:40:00,520,Weapon Law Violations,WEAPON - FIRING,12900 BLK  PINNACLE DR,GERMANTOWN,N,39.18209,-77.2651,5D,,,,,Unknown
201276371,2020-01-16 00:00:00,23D,Theft from Building,LARCENY - FROM BLDG,7900 BLK  WOODMONT AVE,BETHESDA,D,38.98886,-77.0961,2D,,,,,Unknown
201310709,2020-11-25 03:45:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,9200 BLK  HUMMINGBIRD TER,GAITHERSBURG,R,39.16089,-77.1895,6D,,,,,Unknown
201253900,2019-08-18 16:00:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,4900 BLK  FLANDERS AVE,KENSINGTON,D,39.0378,-77.0976,2D,,,,,Unknown
201229052,2019-03-02 14:22:00,90D,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,400 BLK  THAYER AVE,SILVER SPRING,G,38.99438,-77.009,3D,,,,,Unknown
201256616,2019-09-13 13:00:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,24000 BLK  OLD HUNDRED RD,DICKERSON,N,39.2486,-77.3486,5D,,,,,Unknown
201438765,2022-09-01 11:17:00,23G,Theft of Motor Vehicle Parts or Accessories,LARCENY - AUTO PARTS,11400 BLK  LOCKWOOD DR,SILVER SPRING,I,39.04091,-76.9878,3D,,,,,Unknown
201276656,2019-11-08 00:00:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,1  BLK  WELBECK CT,MONTGOMERY VILLAGE,R,39.18646,-77.1839,6D,,,,,Unknown
201265252,2019-11-14 15:30:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,,GERMANTOWN,N,39.1563,-77.2667,5D,,,,,Unknown
201422879,2023-04-19 16:09:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,1200 BLK  LOCKWOOD DR,SILVER SPRING,I,39.04143,-76.9833,3D,,,,,Unknown
201277465,2020-02-11 07:00:00,23D,Theft from Building,LARCENY - FROM BLDG,2000 BLK E WEST HWY,SILVER SPRING,D,0.0,0.0,2D,,,,,Unknown
201361901,2022-01-23 15:50:00,23A,Pocket/picking,LARCENY - POCKET PICKING,12200 BLK  VEIRS MILL RD,SILVER SPRING,K,39.05614,-77.0826,4D,,,,,Unknown
201333982,2021-06-09 18:31:00,13A,Aggravated Assault,ASSAULT - AGGRAVATED - OTHER,13600 BLK  PALMETTO CIR,GERMANTOWN,N,39.1734,-77.284,5D,,,,,Unknown
201364716,2022-02-16 17:23:00,520,Weapon Law Violations,WEAPON - SELLING,3400 BLK  MEGANS WAY,OLNEY,J,39.14209,-77.0657,4D,,,,,Unknown
201320725,2021-02-21 00:00:00,26A,False Pretenses/Swindle/Confidence Game,FRAUD - CONFIDENCE GAME,9800 BLK  MAHOGANY DR,GAITHERSBURG,P,39.11459,-77.2017,6D,,,,,Unknown
201270239,2019-12-18 15:30:00,23C,Shoplifting,LARCENY - SHOPLIFTING,20600 BLK  SENECA MEADOWS PKW,GERMANTOWN,M,39.1985,-77.2561,5D,,,,,Unknown
201365275,2022-02-21 19:00:00,26B,Credit Card/Automatic Teller Machine Fraud,FRAUD - ILLEGAL USE CREDIT CARDS,11800 BLK  GRAND PARK AVE,ROCKVILLE,D,39.049,-77.1169,2D,,,,,Unknown
201298397,2020-08-14 16:00:00,26A,False Pretenses/Swindle/Confidence Game,FRAUD - CONFIDENCE GAME,1300 BLK  PICCARD DR,ROCKVILLE,A,39.10186,-77.1771,1D,,,,,Unknown
201242137,2019-06-01 06:00:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,9700 BLK  VEIRS DR,ROCKVILLE,B,39.07969,-77.1984,1D,,,,,Unknown
201234920,2019-04-13 02:31:00,90D,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,,GAITHERSBURG,P,39.17926,-77.2266,6D,,,,,Unknown
201278148,2020-02-17 20:57:00,90C,Disorderly Conduct,PUBLIC PEACE - DISORDERLY CONDUCT,,SILVER SPRING,G,38.97113,-77.0081,3D,,,,,Unknown
201398476,2022-10-30 22:49:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,18400 BLK  GUILDBERRY DR,GAITHERSBURG,R,39.15909,-77.1625,6D,,,,,Unknown
201334237,2021-06-09 18:00:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,,MONTGOMERY VILLAGE,R,39.17092,-77.2129,6D,,,,,Unknown
201254906,2019-09-01 22:30:00,240,Motor Vehicle Theft,AUTO THEFT - VEHICLE THEFT,18700 BLK  BLOOMFIELD RD,OLNEY,J,39.16294,-77.0725,4D,,,,,Unknown
201341890,2021-08-16 16:09:00,26A,False Pretenses/Swindle/Confidence Game,FRAUD (DESCRIBE OFFENSE),1000 BLK  MILESTONE DR,SILVER SPRING,I,39.04565,-76.992,3D,,,,,Unknown
201427668,2023-05-20 01:35:00,90D,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,,SILVER SPRING,G,38.99182,-77.0199,3D,,,,,Unknown
201422068,2023-04-13 17:00:00,240,Motor Vehicle Theft,AUTO THEFT - VEHICLE THEFT,8500 BLK  CAMERON ST,SILVER SPRING,G,38.99637,-77.0311,3D,,,,,Unknown
201431528,2023-06-17 14:21:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,17400 BLK  HOSKINSON RD,POOLESVILLE,B,39.14033,-77.4126,1D,,,,,Unknown
201247793,2019-07-13 00:47:00,90D,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,,ROCKVILLE,A,39.07219,-77.1332,1D,,,,,Unknown
201276400,2020-02-03 15:06:00,90G,Liquor Law Violations,LIQUOR - POSSESS,19900 BLK  CENTURY BLV,GERMANTOWN,N,39.18295,-77.2636,5D,,,,,Unknown
201383279,2022-06-21 09:52:00,26A,False Pretenses/Swindle/Confidence Game,FRAUD - CONFIDENCE GAME,8300 BLK  WISCONSIN AVE,BETHESDA,E,38.99275,-77.096,2D,,,,,Unknown
201334827,2021-06-16 19:34:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,5200 BLK  RIVER RD,BETHESDA,E,38.96467,-77.1035,2D,,,,,Unknown
201391135,2022-09-02 09:00:00,11D,Forcible Fondling,SEX OFFENSE - FONDLING,13500 BLK  RICHTER FARM RD,GERMANTOWN,N,39.14942,-77.2801,5D,,,,,Unknown
201235380,2019-04-10 18:30:00,23D,Theft from Building,LARCENY - FROM BLDG,300 BLK  COPLEY PL,GAITHERSBURG,P,39.11511,-77.2066,6D,,,,,Unknown
201288952,2020-05-21 20:00:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,1  BLK  NORTHRUP CT,ROCKVILLE,B,39.09042,-77.1925,1D,,,,,Unknown
201405077,2022-12-14 00:10:00,90D,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,,SILVER SPRING,I,39.0743,-76.9588,3D,,,,,Unknown
201305773,2020-10-14 20:40:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,19800 BLK  OBSERVATION DR,GERMANTOWN,M,39.18056,-77.2438,5D,,,,,Unknown
201252604,2019-08-16 06:59:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,11000 BLK  GRASSY KNOLL TER,GERMANTOWN,M,39.17774,-77.2249,5D,,,,,Unknown
201304511,2020-10-03 16:00:00,23D,Theft from Building,LARCENY - FROM BLDG,1500 BLK  FOREST GLEN RD,SILVER SPRING,G,39.01613,-77.0329,3D,,,,,Unknown
201362089,2022-01-28 00:00:00,26F,Identity Theft,FRAUD - IDENTITY THEFT,1  BLK  BARN RIDGE CT,SILVER SPRING,J,39.12328,-77.045,4D,,,,,Unknown
201438666,2023-08-05 15:40:00,26B,Credit Card/Automatic Teller Machine Fraud,FRAUD - ILLEGAL USE CREDIT CARDS,10200 BLK  GAINSBOROUGH RD,POTOMAC,E,39.02229,-77.1676,2D,,,,,Unknown
201312569,2020-12-10 21:45:00,90D,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,8500 BLK  PINEY BRANCH RD,SILVER SPRING,H,38.99823,-77.0036,3D,,,,,Unknown
201432713,2023-06-24 16:00:00,23D,Theft from Building,LARCENY - FROM BLDG,18400 BLK  LOST KNIFE CIR,MONTGOMERY VILLAGE,R,39.15859,-77.1985,6D,,,,,Unknown
201315314,2021-01-02 00:00:00,26F,Identity Theft,FRAUD - IDENTITY THEFT,1  BLK W WATKINS MILL RD,GAITHERSBURG,P,39.15929,-77.2191,6D,,,,,Unknown
201319766,2021-02-13 09:17:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY (DESCRIBE OFFENSE),4400 BLK  CAMLEY WAY,BURTONSVILLE,I,39.09408,-76.9228,3D,,,,,Unknown
201226059,2019-02-07 23:00:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,19300 BLK  CIRCLE GATE DR,GERMANTOWN,N,39.17247,-77.2668,5D,,,,,Unknown
201291439,2020-06-09 18:00:00,23H,All other Larceny,LARCENY (DESCRIBE OFFENSE),14000 BLK  OLD COLUMBIA PIK,BURTONSVILLE,I,39.0858,-76.9506,3D,,,,,Unknown
201387490,2022-08-09 17:16:00,23C,Shoplifting,LARCENY - SHOPLIFTING,800 BLK  RUSSELL AVE,GAITHERSBURG,R,39.15473,-77.2097,6D,,,,,Unknown
201268360,2019-12-06 14:52:00,11D,Forcible Fondling,SEX ASSAULT - FONDLING,1000 BLK  BALTIMORE RD,ROCKVILLE,A,39.08418,-77.1333,1D,,,,,Unknown
201299408,2020-07-12 13:05:00,26F,Identity Theft,FRAUD - IDENTITY THEFT,4100 BLK  HEATHFIELD RD,ROCKVILLE,K,39.08612,-77.0822,4D,,,,,Unknown
201233108,2019-03-31 20:30:00,23H,All other Larceny,LARCENY (DESCRIBE OFFENSE),,SILVER SPRING,G,38.99182,-77.0199,3D,,,,,Unknown
201377653,2022-05-25 17:57:00,13A,Aggravated Assault,ASSAULT - AGGRAVATED - NON-FAMILY-OTHER WEAPON,,SILVER SPRING,w,0.0,0.0,Unknown,,,,,Unknown
201390460,2022-08-31 20:00:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,8600 BLK  GARLAND AVE,TAKOMA PARK,H,38.99684,-76.9986,3D,,,,,Unknown
201411424,2023-02-01 15:53:00,90D,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,,SILVER SPRING,J,39.07542,-77.0039,4D,,,,,Unknown
201293832,2020-06-01 07:00:00,250,Counterfeiting/Forgery,FORGERY OF CHECKS,7000 BLK  WOODMONT AVE,CHEVY CHASE,D,38.98007,-77.0921,2D,,,,,Unknown
201262796,2019-10-28 15:30:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,200 BLK  TAYLOR AVE,ROCKVILLE,A,39.08743,-77.1379,1D,,,,,Unknown
201366078,2022-02-26 20:41:00,13B,Simple Assault,ASSAULT - SIMPLE,400 BLK E SHAW AVE,SILVER SPRING,I,39.06883,-77.0028,3D,,,,,Unknown
201422654,2023-04-17 19:00:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,11200 BLK  LOCKWOOD DR,SILVER SPRING,I,39.03877,-76.9925,3D,,,,,Unknown
201447604,2023-10-08 16:56:00,210,Extortion/Blackmail,EXTORT - THREAT INJURE PERSON,8700 BLK  BURDETTE RD,BETHESDA,E,38.99741,-77.1474,2D,,,,,Unknown
201347651,2021-10-02 15:18:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,,ROCKVILLE,P,38.97447,-77.0077,6D,,,,,Unknown
201293181,2020-06-29 21:01:00,26F,Identity Theft,FRAUD - IDENTITY THEFT,21100 BLK  HICKORY FOREST WAY,GERMANTOWN,M,39.20174,-77.2361,5D,,,,,Unknown
201290820,2020-05-28 10:00:00,23D,Theft from Building,LARCENY - FROM BLDG,14400 BLK  TRAVILLE GARDEN CIR,ROCKVILLE,B,39.09303,-77.2038,1D,,,,,Unknown
201300407,2020-08-30 16:15:00,23H,All other Larceny,LARCENY (DESCRIBE OFFENSE),13500 BLK  WISTERIA DR,GERMANTOWN,N,39.18106,-77.2813,5D,,,,,Unknown
201410515,2023-01-08 12:27:00,26F,Identity Theft,IDENTITY THEFT,20000 BLK  AIRCRAFT DR,GERMANTOWN,N,39.18396,-77.2617,5D,,,,,Unknown
201281130,2020-03-09 18:15:00,90J,Trespass of Real Property,TRESPASSING,100 BLK  UNIVERSITY BLV W,SILVER SPRING,H,39.02006,-77.0136,3D,,,,,Unknown
201352868,2021-11-11 22:00:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,3300 BLK  HAMPTON POINT DR,SILVER SPRING,I,39.07836,-76.9411,3D,,,,,Unknown
201409201,2023-01-17 13:06:00,23C,Shoplifting,LARCENY - SHOPLIFTING,13700 BLK  CONNECTICUT AVE,SILVER SPRING,K,39.07895,-77.0808,4D,,,,,Unknown
201341661,2021-08-14 12:03:00,26A,False Pretenses/Swindle/Confidence Game,FRAUD (DESCRIBE OFFENSE),1700 BLK E WEST HWY,SILVER SPRING,D,0.0,0.0,2D,,,,,Unknown
201249793,2019-07-26 22:47:00,90G,Liquor Law Violations,LIQUOR - POSSESS,11400 BLK  LOCKWOOD DR,SILVER SPRING,I,39.04091,-76.9878,3D,,,,,Unknown
201406868,2022-12-28 22:00:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,5800 BLK  BOU AVE,ROCKVILLE,A,39.05702,-77.1175,1D,,,,,Unknown
201369465,2022-03-18 13:00:00,26F,Identity Theft,FRAUD - IDENTITY THEFT,7200 BLK  LYNNHURST PL,CHEVY CHASE,D,38.9818,-77.0616,2D,,,,,Unknown
201288578,2020-05-20 15:09:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,19200 BLK  WOOTTON AVE,POOLESVILLE,B,39.14082,-77.4,1D,,,,,Unknown
201261160,2019-10-10 05:00:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,400 BLK E INDIAN SPRING DR,SILVER SPRING,H,39.01389,-77.0028,3D,,,,,Unknown
201412549,2023-02-08 20:45:00,220,Burglary/Breaking and Entering,BURGLARY - NO FORCED ENTRY-NONRESIDENTIAL,16500 BLK S FREDERICK AVE,GAITHERSBURG,P,39.05909,-77.1162,6D,,,,,Unknown
201404980,2022-12-15 14:58:00,23C,Shoplifting,LARCENY - SHOPLIFTING,11100 BLK  VEIRS MILL RD,SILVER SPRING,L,39.03758,-77.0519,4D,,,,,Unknown
201312480,2020-12-10 19:00:00,23D,Theft from Building,LARCENY - FROM BLDG,2200 BLK  BEL PRE RD,SILVER SPRING,K,39.09053,-77.0465,4D,,,,,Unknown
201372170,2022-03-26 00:30:00,90D,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,,GAITHERSBURG,P,39.1483,-77.2377,6D,,,,,Unknown
201428351,2023-05-26 09:07:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,4800 BLK  RUGBY AVE,BETHESDA,D,38.99133,-77.0967,2D,,,,,Unknown
201399576,2022-11-06 21:00:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,8400 BLK  SNOUFFER SCHOOL RD,GAITHERSBURG,R,39.16638,-77.1708,6D,,,,,Unknown
201301027,2020-09-05 14:00:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,13800 BLK  OUTLET DR,SILVER SPRING,I,39.08213,-76.9473,3D,,,,,Unknown
201235426,2019-03-30 00:00:00,210,Extortion/Blackmail,EXTORT - THREAT INJURE REPUTATION,4600 BLK N PARK AVE,CHEVY CHASE,E,38.96349,-77.0909,2D,,,,,Unknown
201377712,2022-05-25 21:57:00,90D,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,,BURTONSVILLE,I,38.97665,-77.0065,3D,,,,,Unknown
201327401,2021-04-08 00:00:00,23H,All other Larceny,LARCENY (DESCRIBE OFFENSE),6000 BLK  EXECUTIVE BLV,ROCKVILLE,E,39.04822,-77.1191,2D,,,,,Unknown
201355050,2021-11-22 15:30:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,2300 BLK  ARTHUR AVE,SILVER SPRING,G,39.01876,-77.0472,3D,,,,,Unknown
201252284,2019-08-13 21:21:00,90D,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,,ROCKVILLE,P,39.14114,-77.1518,6D,,,,,Unknown
201411647,2021-11-16 00:00:00,23H,All other Larceny,LARCENY (DESCRIBE OFFENSE),21000 BLK  FREDERICK RD,GERMANTOWN,M,39.20331,-77.2457,5D,,,,,Unknown
201381080,2022-06-15 15:45:00,11D,Forcible Fondling,SEX ASSAULT - FONDLING,,SILVER SPRING,G,38.9911,-77.024,3D,,,,,Unknown
201257343,2019-09-18 00:53:00,220,Burglary/Breaking and Entering,BURGLARY - NO FORCED ENTRY-RESIDENTIAL,12400 BLK  FALCONBRIDGE DR,GAITHERSBURG,B,39.10106,-77.2548,1D,,,,,Unknown
201425431,2023-05-06 18:00:00,240,Motor Vehicle Theft,AUTO THEFT - VEHICLE THEFT,20100 BLK  ROTHBURY LA,MONTGOMERY VILLAGE,R,39.18564,-77.1911,6D,,,,,Unknown
201279574,2019-12-01 00:00:00,23D,Theft from Building,LARCENY - FROM BLDG,11100 BLK  VEIRS MILL RD,SILVER SPRING,L,39.03758,-77.0519,4D,,,,,Unknown
201271797,2020-01-01 11:51:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,800 BLK  WAYNE AVE,SILVER SPRING,G,38.99717,-77.0218,3D,,,,,Unknown
201321116,2021-02-22 00:34:00,90D,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,,GERMANTOWN,N,39.12814,-77.2372,5D,,,,,Unknown
201432849,2023-06-27 17:00:00,23G,Theft of Motor Vehicle Parts or Accessories,LARCENY - AUTO PARTS,700 BLK  SEEK LA,TAKOMA PARK,H,38.99727,-76.9962,3D,,,,,Unknown
201336357,2021-06-29 15:30:00,23D,Theft from Building,LARCENY - FROM BLDG,5300 BLK  WESTERN AVE,CHEVY CHASE,E,38.96015,-77.0865,2D,,,,,Unknown
201416335,2023-03-06 16:14:00,240,Motor Vehicle Theft,AUTO THEFT - VEHICLE THEFT,2100 BLK  RANDOLPH RD,SILVER SPRING,L,39.06056,-77.0449,4D,,,,,Unknown
201390292,2022-08-27 16:30:00,23H,All other Larceny,LARCENY (DESCRIBE OFFENSE),5200 BLK  RANDOLPH RD,ROCKVILLE,D,39.05361,-77.103,2D,,,,,Unknown
201330651,2021-05-12 00:00:00,23H,All other Larceny,LARCENY (DESCRIBE OFFENSE),12000 BLK  CHASE CROSSING CIR,ROCKVILLE,A,39.05461,-77.1201,1D,,,,,Unknown
201321972,2021-01-16 00:00:00,23C,Shoplifting,LARCENY - SHOPLIFTING,12000 BLK  CHERRY HILL RD,SILVER SPRING,I,39.05259,-76.9531,3D,,,,,Unknown
201409348,2022-11-11 10:31:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,200 BLK  VALLEY BROOK DR,SILVER SPRING,I,39.05932,-77.0064,3D,,,,,Unknown
201241244,2019-05-23 08:00:00,26F,Identity Theft,FRAUD - IDENTITY THEFT,1000 BLK  PIPESTEM PL,POTOMAC,B,39.07303,-77.1764,1D,,,,,Unknown
201249301,2019-05-15 15:00:00,26B,Credit Card/Automatic Teller Machine Fraud,FRAUD - ILLEGAL USE CREDIT CARDS,11500 BLK S GLEN RD,POTOMAC,B,39.05056,-77.2366,1D,,,,,Unknown
201225066,2019-01-31 14:30:00,23C,Shoplifting,LARCENY - SHOPLIFTING,11100 BLK  VEIRS MILL RD,SILVER SPRING,L,39.03758,-77.0519,4D,,,,,Unknown
201307658,2020-10-27 21:00:00,23G,Theft of Motor Vehicle Parts or Accessories,LARCENY - AUTO PARTS,8000 BLK  EASTERN AVE,SILVER SPRING,G,38.98805,-77.031,3D,,,,,Unknown
201277522,2020-02-12 16:30:00,90F,"Family Offenses, NonViolent",FAMILY OFFENSE - NEGLECT CHILD (INCLUDES NONSUPPOR,13600 BLK  CEDAR CREEK LA,SILVER SPRING,I,39.07953,-76.9726,3D,,,,,Unknown
201299821,2020-08-26 18:37:00,90C,Disorderly Conduct,PUBLIC PEACE - DISORDERLY CONDUCT,13600 BLK  GEORGIA AVE,SILVER SPRING,K,39.07828,-77.0718,4D,,,,,Unknown
201444982,2023-09-21 22:07:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,11900 BLK  BARGATE CT,ROCKVILLE,E,39.05251,-77.1324,2D,,,,,Unknown
201240461,2019-05-20 19:58:00,35A,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,,SILVER SPRING,L,39.02616,-77.045,4D,,,,,Unknown
201285418,2020-04-20 16:57:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - BUSINESS,4200 BLK  HOWARD AVE,KENSINGTON,D,39.03097,-77.083,2D,,,,,Unknown
201395266,2022-10-06 18:19:00,35A,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,,SILVER SPRING,G,39.11237,-77.0755,3D,,,,,Unknown
201325792,2021-04-01 10:45:00,23H,All other Larceny,LARCENY (DESCRIBE OFFENSE),2500 BLK  ENNALLS AVE,SILVER SPRING,L,39.04009,-77.0526,4D,,,,,Unknown
201289796,2020-06-01 15:54:00,220,Burglary/Breaking and Entering,BURGLARY - FORCED ENTRY-RESIDENTIAL,18600 BLK  CROSS COUNTRY LA,GAITHERSBURG,R,39.16266,-77.1834,6D,,,,,Unknown
201335342,2021-06-21 16:32:00,23C,Shoplifting,LARCENY - SHOPLIFTING,11100 BLK  VEIRS MILL RD,SILVER SPRING,L,39.03758,-77.0519,4D,,,,,Unknown
201255627,2019-09-06 21:51:00,290,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,19400 BLK  RAYFIELD DR,GERMANTOWN,N,39.17582,-77.2885,5D,,,,,Unknown
201444145,2023-09-15 16:00:00,240,Motor Vehicle Theft,AUTO THEFT - VEHICLE THEFT,2100 BLK  INDUSTRIAL PKW,SILVER SPRING,I,39.05582,-76.9708,3D,,,,,Unknown
201304201,2020-10-01 08:00:00,26B,Credit Card/Automatic Teller Machine Fraud,FRAUD - ILLEGAL USE CREDIT CARDS,8500 BLK  LYNWOOD PL,CHEVY CHASE,D,38.99485,-77.0789,2D,,,,,Unknown
201232047,2019-03-24 09:17:00,90J,Trespass of Real Property,TRESPASSING,7600 BLK  OLD GEORGETOWN RD,BETHESDA,D,38.98578,-77.0959,2D,,,,,Unknown
201263350,2019-11-01 13:20:00,120,Robbery,ROBBERY - STRONG ARM,8700 BLK  GEORGIA AVE,SILVER SPRING,G,38.99752,-77.0297,3D,,,,,Unknown
201348308,2021-10-07 09:44:00,220,Burglary/Breaking and Entering,BURGLARY - FORCED ENTRY-RESIDENTIAL,8000 BLK  VALLEY ST,SILVER SPRING,G,38.98956,-77.0124,3D,,,,,Unknown
201341896,2021-03-04 12:00:00,250,Counterfeiting/Forgery,FORGERY OF CHECKS,1  BLK  MIDDLEBURY CT,GAITHERSBURG,P,39.114,-77.2105,6D,,,,,Unknown
201377023,2022-05-20 18:22:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,600 BLK  GREAT FALLS RD,ROCKVILLE,A,39.07876,-77.1617,1D,,,,,Unknown
201278694,2020-02-21 00:10:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,7800 BLK  LOCKNEY AVE,TAKOMA PARK,T,38.98769,-76.99,TPPD,,,,,Unknown
201392904,2022-09-18 17:35:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,8100 BLK  GEORGIA AVE,SILVER SPRING,G,38.99064,-77.0266,3D,,,,,Unknown
201251861,2019-08-10 22:10:00,90G,Liquor Law Violations,LIQUOR - POSSESS,15800 BLK  FREDERICK RD,DERWOOD,A,39.11454,-77.1644,1D,,,,,Unknown
201346462,2021-09-23 15:05:00,520,Weapon Law Violations,WEAPON - CONCEALED,19400 BLK  CRYSTAL ROCK DR,GERMANTOWN,N,39.17478,-77.2664,5D,,,,,Unknown
201335520,2021-06-22 22:27:00,13B,Simple Assault,ASSAULT - 2ND DEGREE,20300 BLK  WATERS ROW TER,GERMANTOWN,N,39.1887,-77.2672,5D,,,,,Unknown
201225075,2019-01-30 16:30:00,23F,Theft From Motor Vehicle,LARCENY - FROM AUTO,1900 BLK  DUNDEE RD,ROCKVILLE,B,39.08786,-77.179,1D,,,,,Unknown
201257280,2019-09-19 10:01:00,250,Counterfeiting/Forgery,FORGERY OF CHECKS,4300 BLK E WEST HWY,BETHESDA,D,0.0,0.0,2D,,,,,Unknown
201404555,2022-12-12 01:05:00,90C,Disorderly Conduct,PUBLIC PEACE - DISORDERLY CONDUCT,12100 BLK  ROCKVILLE PIK,ROCKVILLE,A,39.05485,-77.118,1D,,,,,Unknown
201298192,2020-08-13 00:00:00,26B,Credit Card/Automatic Teller Machine Fraud,FRAUD - ILLEGAL USE CREDIT CARDS,19900 BLK  DREXEL HILL CIR,MONTGOMERY VILLAGE,R,39.18339,-77.1815,6D,,,,,Unknown
