ARREST_KEY,ARREST_DATE,PD_DESC,KY_CD,OFNS_DESC,ARREST_BORO,ARREST_PRECINCT,AGE_GROUP,PERP_SEX,Latitude,Longitude,Vict Age,Vict Sex,Arrest,City,BlockAddress
263403784,2/11/2023,"CRIMINAL MISCHIEF 4TH, GRAFFIT",351,CRIMINAL MISCHIEF & RELATED OF,K,90,18-24,M,40.706283,-73.950348,,,TRUE,New York,"Broadway, Union Avenue, Brooklyn, Kings County, New York, 11211, United States"
262911956,2/2/2023,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,BURGLARY,B,43,45-64,M,40.828117,-73.871285,,,TRUE,New York,"1137, Fteley Avenue, West Farms, The Bronx, New York, 10472, United States"
267676650,5/3/2023,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,M,30,25-44,M,40.822957,-73.952031,,,TRUE,New York,"559, West 140th Street, Manhattan Community Board 9, Manhattan, New York County, New York, 10031, United States"
264530648,3/3/2023,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,B,46,65+,M,40.857073,-73.901351,,,TRUE,New York,"2259, Creston Avenue, Fordham, The Bronx, New York, 10453, United States"
266935933,4/19/2023,"FORGERY-ILLEGAL POSSESSION,VEH",126,MISCELLANEOUS PENAL LAW,Q,113,25-44,M,40.67405095,-73.79792241,,,TRUE,New York,"122-17, 142nd Place, Queens, New York, 11436, United States"
262051074,1/18/2023,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,B,48,<18,M,40.844144,-73.900499,,,TRUE,New York,"450, Cross Bronx Exwy Service Road, East Tremont, The Bronx, New York, 10457, United States"
261519099,1/7/2023,UNAUTHORIZED USE VEHICLE 3,353,UNAUTHORIZED USE OF A VEHICLE,Q,104,18-24,M,40.718049,-73.907464,,,TRUE,New York,"59-23, 59th Road, Maspeth, Queens, New York, 11378, United States"
265084099,3/14/2023,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,Q,115,25-44,F,40.756585,-73.875603,,,TRUE,New York,"New York City Police Department - 115th Precinct, 92-15, Northern Boulevard, Jackson Heights, Queens, New York, 11369, United States"
265893751,3/30/2023,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY &,M,9,25-44,M,40.726278,-73.987794,,,TRUE,New York,"325, East 5th Street, Manhattan Community Board 3, Manhattan, New York County, New York, 10003, United States"
268536988,5/19/2023,CRIMINAL POSSESSION WEAPON,118,DANGEROUS WEAPONS,M,25,18-24,M,40.80437576,-73.93742023,,,TRUE,New York,"125th Street, Lexington Avenue, Manhattan Community Board 11, Manhattan, New York County, New York, 10037, United States"
265981148,3/31/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,B,43,18-24,F,40.833323,-73.86376,,,TRUE,New York,"1313, Leland Avenue, The Bronx, New York, 10472, United States"
265199934,3/16/2023,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER OFFENSES RELATED TO THEF,K,73,18-24,M,40.67858725,-73.90612894,,,TRUE,New York,"81, Truxton Street, Ocean Hill, Brooklyn, Kings County, New York, 11233, United States"
269092113,5/31/2023,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,Q,103,18-24,M,40.70375159,-73.79914881,,,TRUE,New York,"92-01, 160th Street, Jamaica, Queens, New York, 11433, United States"
269305759,6/4/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,K,60,25-44,F,40.575635,-73.993789,,,TRUE,New York,"Coney Island Station, 2727, Mermaid Avenue, Coney Island, Brooklyn, Kings County, New York, 11224, United States"
266712729,4/15/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,B,46,45-64,M,40.859328,-73.903314,,,TRUE,New York,"2301, Jerome Avenue, Fordham, The Bronx, New York, 10468, United States"
265277502,3/17/2023,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,K,79,25-44,M,40.698679,-73.949866,,,TRUE,New York,"493, Marcy Avenue, Bedford-Stuyvesant, Brooklyn, Kings County, New York, 11206, United States"
269419340,6/6/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,M,14,45-64,M,40.756259,-73.990501,,,TRUE,New York,"42nd Street - Times Square (A,C,E), West 40th Street, Garment District, Manhattan, New York County, New York, 10018, United States"
267501828,5/1/2023,"TRESPASS 2, CRIMINAL",352,CRIMINAL TRESPASS,B,48,25-44,M,40.844636,-73.889556,,,TRUE,New York,"744, East Tremont Avenue, East Tremont, The Bronx, New York, 10457, United States"
267839246,5/6/2023,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,B,42,25-44,F,40.833385,-73.884888,,,TRUE,New York,"1549, Boone Avenue, Charlotte Gardens, The Bronx, New York, 10460, United States"
263330668,2/9/2023,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,K,77,<18,M,40.674593,-73.930572,,,TRUE,New York,"126, Utica Avenue, Brooklyn, Kings County, New York, 11213, United States"
263926376,2/20/2023,RECKLESS ENDANGERMENT 1,126,MISCELLANEOUS PENAL LAW,M,7,25-44,M,40.716517,-73.983411,,,TRUE,New York,"FDNY Engine 15/Ladder 18/Battalion 4, 25, Pitt Street, Lower East Side, Manhattan, New York County, New York, 10002, United States"
263464999,2/11/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,K,69,45-64,F,40.638973,-73.892662,,,TRUE,New York,"1241, East 99th Street, Canarsie, Brooklyn, Kings County, New York, 11236, United States"
265630199,3/25/2023,CRIMINAL MIS 2 & 3,121,CRIMINAL MISCHIEF & RELATED OF,B,44,18-24,F,40.84297,-73.914577,,,TRUE,New York,"1550, Townsend Avenue, Morris Heights, The Bronx, New York, 10452, United States"
270578213,6/29/2023,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,Q,103,25-44,M,40.69476427401616,-73.7955048,,,TRUE,New York,"108th Avenue & 157th Street, 108th Avenue, Cedar Manor, Queens, New York, 11433, United States"
266655022,4/13/2023,"PROSTITUTION 4,PROMOTING&SECUR",234,PROSTITUTION & RELATED OFFENSES,B,42,25-44,M,40.83602,-73.88206,,,TRUE,New York,"1779, West Farms Road, West Farms, The Bronx, New York, 10460, United States"
268220712,5/13/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,B,45,45-64,M,40.85328541,-73.8263575,,,TRUE,New York,"Westchester Avenue, Pelham Bay, The Bronx, New York, 10461, United States"
261901834,1/14/2023,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,K,77,18-24,M,40.674593,-73.930572,,,TRUE,New York,"126, Utica Avenue, Brooklyn, Kings County, New York, 11213, United States"
263009760,2/4/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,B,52,18-24,F,40.872892,-73.889588,,,TRUE,New York,"2962, Jerome Avenue, Bedford Park, The Bronx, New York, 10468, United States"
268952466,5/28/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,Q,108,25-44,F,40.746272,-73.922821,,,TRUE,New York,"41-29, 41st Street, Sunnyside Gardens, Queens, New York, 11104, United States"
268510582,5/19/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,Q,115,25-44,M,40.756585,-73.875603,,,TRUE,New York,"New York City Police Department - 115th Precinct, 92-15, Northern Boulevard, Jackson Heights, Queens, New York, 11369, United States"
268937502,5/27/2023,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,B,40,25-44,M,40.807184,-73.918356,,,TRUE,New York,"530, East 138th Street, Mott Haven, The Bronx, New York, 10454, United States"
270352623,6/24/2023,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,S,123,18-24,M,40.555388,-74.181851,,,TRUE,New York,"47, Shotwell Avenue, Annadale, Staten Island, New York, 10312, United States"
261566283,1/8/2023,BAIL JUMPING 3,359,OFFENSES AGAINST PUBLIC ADMINI,K,88,25-44,M,40.68702483,-73.97620565,,,TRUE,New York,"Brooklyn Medical Plaza, 650, Fulton Street, Fort Greene, Brooklyn, Kings County, New York, 11217, United States"
267658968,5/3/2023,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,B,40,25-44,M,40.810391,-73.924895,,,TRUE,New York,"261, Alexander Avenue, The Bronx, New York, 10454, United States"
268637920,5/22/2023,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,Q,101,<18,M,40.60274,-73.750081,,,TRUE,New York,"16-12, Mott Avenue, Far Rockaway, Queens, New York, 11691, United States"
267774687,5/5/2023,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,K,90,45-64,U,40.711559,-73.96316,,,TRUE,New York,"370, Bedford Avenue, Williamsburg, Brooklyn, Kings County, New York, 11249, United States"
266294700,4/6/2023,RECKLESS ENDANGERMENT 1,126,MISCELLANEOUS PENAL LAW,M,34,25-44,M,40.86221613,-73.92969424,,,TRUE,New York,"3, Sherman Avenue, Manhattan Community Board 12, Manhattan, New York County, New York, 10040, United States"
268231626,5/14/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,M,20,18-24,F,40.774128,-73.986758,,,TRUE,New York,"243, West 64th Street, Manhattan Community Board 7, Manhattan, New York County, New York, 10023, United States"
268451435,5/18/2023,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,B,47,25-44,M,40.890596,-73.860104,,,TRUE,New York,"4062, Lowerre Place, Wakefield, The Bronx, New York, 10466, United States"
266666246,4/14/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,Q,103,25-44,M,40.704094,-73.800656,,,TRUE,New York,"90-37, Parsons Boulevard, Jamaica, Queens, New York, 11432, United States"
268856675,5/26/2023,"CONTROLLED SUBSTANCE,INTENT TO",117,DANGEROUS DRUGS,K,70,25-44,M,40.637247,-73.951035,,,TRUE,New York,"1335, Rogers Avenue, Brooklyn, Kings County, New York, 11210, United States"
267648719,5/3/2023,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,K,81,45-64,M,40.694057,-73.931274,,,TRUE,New York,"6, Malcolm X Boulevard, Brooklyn, Kings County, New York, 11221, United States"
261445748,1/5/2023,CRIMINAL MIS 2 & 3,121,CRIMINAL MISCHIEF & RELATED OF,Q,106,45-64,M,40.677597,-73.828216,,,TRUE,New York,"110-15, Rockaway Boulevard, Queens, New York, 11420, United States"
264509670,3/3/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,Q,110,25-44,F,40.733729,-73.871197,,,TRUE,New York,"Queens Boulevard, Elmhurst, Queens, New York, 11374-2756, United States"
263532015,2/13/2023,CRIMINAL POSSESSION WEAPON,118,DANGEROUS WEAPONS,B,40,25-44,M,40.820499,-73.915756,,,TRUE,New York,"730, Melrose Avenue, Melrose, The Bronx, New York, 10455, United States"
262623800,1/27/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,S,120,25-44,M,40.61547,-74.081663,,,TRUE,New York,"160, Park Hill Avenue, Clifton, Staten Island, New York, 10304, United States"
267572066,5/2/2023,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,M,5,25-44,F,40.715518,-74.001236,,,TRUE,New York,"Criminal Courts Building, Hogan Place, Chinatown, Manhattan, New York County, New York, 10013, United States"
266507747,4/11/2023,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,M,5,25-44,M,40.71359,-74.001412,,,TRUE,New York,"Daniel Patrick Moynihan United States Courthouse, 500, Pearl Street, Lower Manhattan, Five Points, Manhattan, New York County, New York, 10007, United States"
264444572,3/2/2023,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,K,69,25-44,F,40.643319,-73.900292,,,TRUE,New York,"Rockaway Parkway & Flatlands Avenue, Rockaway Parkway, Canarsie, Brooklyn, Kings County, New York, 11236, United States"
266980355,4/20/2023,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,Q,107,45-64,M,40.729059,-73.811018,,,TRUE,New York,"71-43, Parsons Boulevard, Queens, New York, 11365, United States"
265236027,3/16/2023,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,S,120,18-24,M,40.61207956,-74.0852631,,,TRUE,New York,"4, Mary Street, Fox Hills, Staten Island, New York, 10304, United States"
270480226,6/27/2023,CRIMINAL MIS 2 & 3,121,CRIMINAL MISCHIEF & RELATED OF,B,52,25-44,M,40.86455358,-73.90194375,,,TRUE,New York,"2505, Grand Avenue, University Heights, The Bronx, New York, 10468, United States"
262275976,1/20/2023,"CONTROLLED SUBSTANCE,POSSESS.",117,DANGEROUS DRUGS,K,73,45-64,M,40.670131,-73.908924,,,TRUE,New York,"101, Osborn Street, Brownsville, Brooklyn, Kings County, New York, 11212, United States"
267752597,5/4/2023,PROSTITUTION,356,PROSTITUTION & RELATED OFFENSES,Q,109,25-44,F,40.788297,-73.813607,,,TRUE,New York,"14-20, 150th Street, Whitestone, Queens, New York, 11357, United States"
262426049,1/24/2023,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,K,78,45-64,F,40.684454,-73.97775,,,TRUE,New York,"Atlantic Avenue–Barclays Center, Saint Felix Street, Fort Greene, Brooklyn, Kings County, New York, 11217, United States"
270238626,6/22/2023,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,K,60,25-44,M,40.575561,-73.980931,,,TRUE,New York,"Surf Avenue & Stillwell Avenue, Surf Avenue, West Brighton, Brooklyn, Kings County, New York, 1224, United States"
267303424,4/26/2023,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,Q,105,18-24,M,40.696086,-73.743164,,,TRUE,New York,"BP, Linden Boulevard, Cambria Heights, Queens, New York, 11411, United States"
264388567,3/1/2023,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,BURGLARY,K,67,25-44,F,40.648859,-73.95082,,,TRUE,New York,"2807, Snyder Avenue, Brooklyn Community District 17, Brooklyn, Kings County, New York, 11226, United States"
261673502,1/10/2023,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,B,41,25-44,M,40.82018895,-73.89067524,,,TRUE,New York,"HUNTS POINT AVENUE COMPRESSOR STATION, Hunts Point Avenue, The Bronx, New York, 10474, United States"
268877759,5/26/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,Q,107,45-64,M,40.70512357,-73.81190532,,,TRUE,New York,"USPS, Hillside Avenue, Queens, New York, 11427, United States"
269422431,6/6/2023,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,B,49,45-64,M,40.855793,-73.843908,,,TRUE,New York,"2100, Eastchester Road, Baychester, The Bronx, New York, 10461, United States"
262188476,1/19/2023,"CHILD, ENDANGERING WELFARE",233,SEX CRIMES,M,7,18-24,M,40.71630999,-73.98316601,,,TRUE,New York,"25, Willett Street, Lower East Side, Manhattan, New York County, New York, 10002, United States"
267799822,5/5/2023,"CONTROLLED SUBSTANCE,INTENT TO",117,DANGEROUS DRUGS,B,40,25-44,M,40.81867,-73.915687,,,TRUE,New York,"422, East 153rd Street, Melrose, The Bronx, New York, 10455, United States"
270490499,6/27/2023,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,M,14,25-44,F,40.747036,-73.987127,,,TRUE,New York,"Life Hotel, 19, West 31st Street, Manhattan Community Board 5, Manhattan, New York County, New York, 10001, United States"
269888404,6/15/2023,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,Q,108,65+,M,40.740221,-73.948764,,,TRUE,New York,"21-27, Borden Avenue, Hunters Point, Queens, New York, 11101, United States"
270267967,6/23/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,M,23,25-44,F,40.792583,-73.946032,,,TRUE,New York,"1697, Lexington Avenue, East Harlem, Manhattan, New York County, New York, 10029, United States"
264291215,2/27/2023,CRIMINAL MIS 2 & 3,121,CRIMINAL MISCHIEF & RELATED OF,S,120,45-64,M,40.644996,-74.077263,,,TRUE,New York,"Richmond Terrace, Saint George, Staten Island, New York, 10302, United States"
262837927,2/1/2023,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,B,46,25-44,M,40.856217,-73.901271,,,TRUE,New York,"182-183 Street, East 182nd Street, Fordham, The Bronx, New York, 10453, United States"
267106165,4/22/2023,"CONTEMPT,CRIMINAL",359,OFFENSES AGAINST PUBLIC ADMINI,B,43,45-64,M,40.827985,-73.872255,,,TRUE,New York,"1126, Metcalf Avenue, The Bronx, New York, 10472, United States"
270409944,6/26/2023,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY &,K,79,18-24,M,40.688736,-73.944984,,,TRUE,New York,"New York City Police Department - 79th Precinct, 263, Tompkins Avenue, Bedford-Stuyvesant, Brooklyn, Kings County, New York, 11216, United States"
269301529,6/4/2023,MENACING 1ST DEGREE (VICT NOT,126,MISCELLANEOUS PENAL LAW,K,94,25-44,M,40.728478,-73.953466,,,TRUE,New York,"826, Manhattan Avenue, Greenpoint, Brooklyn, Kings County, New York, 11222, United States"
261626484,1/9/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,Q,106,25-44,F,40.651106,-73.828678,,,TRUE,New York,"102-08, 164th Drive/Moncrief Court, Hamilton Beach, Queens, New York, 11414, United States"
261538462,1/7/2023,"STOLEN PROPERTY 3,POSSESSION",232,POSSESSION OF STOLEN PROPERTY,B,43,25-44,F,40.833827,-73.876986,,,TRUE,New York,"1595, East 174th Street, West Farms, The Bronx, New York, 10472, United States"
266568079,4/12/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,Q,105,25-44,M,40.726284,-73.73476,,,TRUE,New York,"92-09, 222nd Street, Queens Village, Queens, New York, 11428, United States"
261283975,1/3/2023,"IMPRISONMENT 2,UNLAWFUL",355,OFFENSES AGAINST THE PERSON,M,14,25-44,M,40.758849,-73.988616,,,TRUE,New York,"42nd Street–Port Authority Bus Terminal, 8th Avenue, Hell's Kitchen, Manhattan Community Board 5, Manhattan, New York County, New York, 10036, United States"
261205497,1/1/2023,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,M,28,18-24,M,40.808758,-73.944766,,,TRUE,New York,"326, Malcolm X Boulevard, Manhattan Community Board 10, Manhattan, New York County, New York, 10027, United States"
262427417,1/24/2023,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,K,62,45-64,M,40.61823196,-73.99483468,,,TRUE,New York,"6820, 17th Avenue, New Utrecht, Brooklyn, Kings County, New York, 11204, United States"
266315034,4/7/2023,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,K,73,25-44,F,40.658286,-73.905419,,,TRUE,New York,"205, Lott Avenue, Brooklyn, Kings County, New York, 11212, United States"
268292809,5/15/2023,"CHILD, ENDANGERING WELFARE",233,SEX CRIMES,Q,110,25-44,F,40.74348126,-73.87400354,,,TRUE,New York,"91-11, 43rd Avenue, Elmhurst, Queens, New York, 11373, United States"
266559011,4/12/2023,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,K,75,45-64,M,40.671404,-73.881509,,,TRUE,New York,"1000, Sutter Avenue, East New York, Brooklyn, Kings County, New York, 11208, United States"
268054260,5/10/2023,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,Q,102,25-44,F,40.689809,-73.83161,,,TRUE,New York,"95-42, 113th Street, Queens, New York, 11419, United States"
266878885,4/18/2023,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,K,84,25-44,M,40.695404,-73.983239,,,TRUE,New York,"300, Gold Street, Brooklyn, Kings County, New York, 11201, United States"
263258386,2/8/2023,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,B,43,25-44,M,40.81526709,-73.85971886,,,TRUE,New York,"1844, Lacombe Avenue, Clason Point, The Bronx, New York, 10473, United States"
266647972,4/13/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,K,94,45-64,M,40.716633,-73.939229,,,TRUE,New York,"Greenpoint Hospital, 269, Skillman Avenue, Brooklyn, Kings County, New York, 11211, United States"
267749540,5/4/2023,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,M,18,65+,M,40.75927047,-73.98088684,,,TRUE,New York,"Rockefeller Center, 45, Rockefeller Plaza, Manhattan Community Board 5, Manhattan, New York County, New York, 10111, United States"
267423911,4/28/2023,"NY STATE LAWS,UNCLASSIFIED FEL",125,NYS LAWS-UNCLASSIFIED FELONY,B,50,45-64,M,40.87313939,-73.90571326,,,TRUE,New York,"West Kingsbridge Road & Bailey Avenue, West Kingsbridge Road, Kingsbridge Heights, The Bronx, New York, 10463, United States"
268242915,5/14/2023,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,CRIMINAL MISCHIEF & RELATED OF,K,60,25-44,M,40.578591,-73.961822,,,TRUE,New York,"3043, Brighton 6th Street, Brighton Beach, Brooklyn, Kings County, New York, 11235, United States"
262999421,2/3/2023,WEAPONS POSSESSION 3,118,DANGEROUS WEAPONS,M,10,25-44,F,40.747837,-73.994778,,,TRUE,New York,"229, West 28th Street, Chelsea District, Manhattan, New York County, New York, 10001, United States"
265618339,3/24/2023,RECKLESS ENDANGERMENT 1,126,MISCELLANEOUS PENAL LAW,Q,113,25-44,M,40.67441774,-73.80208156,,,TRUE,New York,"Van Wyck Expressway West, Queens, New York, 11436, United States"
270226540,6/22/2023,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,B,40,18-24,M,40.80956404,-73.92921884,,,TRUE,New York,"2470, 3rd Avenue, Mott Haven, The Bronx, New York, 10454, United States"
265268977,3/17/2023,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,Q,106,25-44,M,40.67129007,-73.8380606,,,TRUE,New York,"149-05, Centreville Street, Ozone Park, Queens, New York, 11417, United States"
263178239,2/7/2023,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,K,70,18-24,M,40.63315332,-73.97761555,,,TRUE,New York,"101, Avenue F, Parkville, Brooklyn, Kings County, New York, 11218, United States"
265585133,3/24/2023,"PUBLIC ADMINISTATION,UNCLASS M",359,OFFENSES AGAINST PUBLIC ADMINI,K,75,25-44,M,40.685731,-73.874758,,,TRUE,New York,"120, Euclid Avenue, Brooklyn, Kings County, New York, 11208, United States"
270126327,6/20/2023,WEAPONS POSSESSION 3,118,DANGEROUS WEAPONS,K,83,45-64,M,40.6969863,-73.93522383,,,TRUE,New York,"Myrtle Avenue, Broadway, Brooklyn, Kings County, New York, 11207, United States"
266335411,4/7/2023,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,B,47,<18,F,40.88092,-73.866733,,,TRUE,New York,"3638, Olinville Avenue, Williams Bridge, The Bronx, New York, 10467, United States"
267719977,5/4/2023,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,B,44,25-44,M,40.837774,-73.919455,,,TRUE,New York,"2, East 169th Street, High Bridge, The Bronx, New York, 10452, United States"
270369732,6/25/2023,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,BURGLARY,M,28,45-64,M,40.80855,-73.952355,,,TRUE,New York,"2276, Frederick Douglass Boulevard, Manhattan Community Board 10, Manhattan, New York County, New York, 10027, United States"
262686649,1/29/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,M,25,45-64,M,40.798116,-73.932393,,,TRUE,New York,"413, East 120th Street, East Harlem, Manhattan, New York County, New York, 10035, United States"
267239026,4/25/2023,"LARCENY,GRAND OF AUTO",110,GRAND LARCENY OF MOTOR VEHICLE,B,44,25-44,M,40.841981,-73.924492,,,TRUE,New York,"1376, Ogden Avenue, High Bridge, The Bronx, New York, 10452, United States"
269677504,6/11/2023,ASSAULT POLICE/PEACE OFFICER,106,FELONY ASSAULT,K,72,25-44,M,40.6488123,-73.97748777,,,TRUE,New York,"2905, Fort Hamilton Parkway, Windsor Terrace, Brooklyn, Kings County, New York, 11218, United States"
267545575,5/1/2023,"CRIMINAL MISCHIEF 4TH, GRAFFIT",351,CRIMINAL MISCHIEF & RELATED OF,M,10,25-44,M,40.742827,-73.998428,,,TRUE,New York,"231, West 20th Street, Chelsea District, Manhattan, New York County, New York, 10011, United States"
266294709,4/6/2023,"CONTROLLED SUBSTANCE,INTENT TO",117,DANGEROUS DRUGS,Q,103,45-64,M,40.708972,-73.776671,,,TRUE,New York,"183-14, Jamaica Avenue, Hillside, Queens, New York, 11423, United States"
270541153,6/28/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,B,48,25-44,F,40.849619,-73.887294,,,TRUE,New York,"2150, Crotona Avenue, East Tremont, The Bronx, New York, 10457, United States"
261368246,1/4/2023,"CANNABIS SALE, 2&1",250,CANNABIS RELATED OFFENSES,B,48,25-44,M,40.84023133,-73.8801001,,,TRUE,New York,"East Tremont Avenue & Boston Road, East Tremont Avenue, West Farms, The Bronx, New York, 10461, United States"
268542541,5/19/2023,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,B,42,25-44,M,40.822355,-73.911463,,,TRUE,New York,"830, Washington Avenue, Melrose, The Bronx, New York, 10451, United States"
266248994,4/6/2023,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,K,84,18-24,M,40.69373,-73.99830873,,,TRUE,New York,"37, Joralemon Street, Brooklyn Heights, Brooklyn, Kings County, New York, 11201, United States"
269703092,6/12/2023,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,M,5,45-64,M,40.718957,-73.994603,,,TRUE,New York,"136, Bowery, Manhattan Community Board 2, Manhattan, New York County, New York, 10013, United States"
262792189,1/31/2023,"PUBLIC ADMINISTATION,UNCLASS M",359,OFFENSES AGAINST PUBLIC ADMINI,K,83,18-24,M,40.700446,-73.914826,,,TRUE,New York,"327, Menahan Street, Bushwick, Brooklyn, Kings County, New York, 11237, United States"
262380967,1/23/2023,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,M,18,25-44,M,40.76539,-73.985702,,,TRUE,New York,"NYCT Rail Control Center, West 54th Street, Hell's Kitchen, Manhattan Community Board 4, Manhattan, New York County, New York, 10019, United States"
263597732,2/14/2023,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER OFFENSES RELATED TO THEF,B,43,25-44,M,40.82291231,-73.8700413,,,TRUE,New York,"900, Fteley Avenue, The Bronx, New York, 10473, United States"
268457245,5/18/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,B,47,18-24,F,40.887325,-73.847247,,,TRUE,New York,"4111, Laconia Avenue, The Bronx, New York, 10466, United States"
266701662,4/14/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,Q,102,18-24,F,40.687002,-73.863662,,,TRUE,New York,"90-19, 77th Street, Woodhaven, Queens, New York, 11421, United States"
261519755,1/7/2023,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,Q,109,25-44,M,40.781271,-73.845963,,,TRUE,New York,"20-09, College Point Boulevard, College Point, Queens, New York, 11356, United States"
264673119,3/7/2023,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,Q,113,25-44,M,40.67998074,-73.77623391,,,TRUE,New York,"Baisley Boulevard, Rochdale Village, Queens, New York, 11412, United States"
