ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column
263171322,2023-02-07,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601504,F,M,5,0,25-44,M,BLACK,982682,199754,40.714957,-74.005654,POINT (-74.005654 40.714957)
263059336,2023-02-05,969.0,"TRAFFIC,UNCLASSIFIED INFRACTIO",881.0,OTHER TRAFFIC INFRACTION,VTL051101A,M,Q,106,0,25-44,M,ASIAN / PACIFIC ISLANDER,1030626,187673,40.68167427,-73.83279304,POINT (-73.83279304 40.68167427)
263173261,2023-02-07,764.0,BAIL JUMPING 1 & 2,126.0,MISCELLANEOUS PENAL LAW,PL 2155600,F,M,9,0,45-64,F,WHITE,989341,203229,40.72449186,-73.9816328,POINT (-73.9816328 40.72449186)
265417250,2023-03-21,113.0,"MENACING,UNCLASSIFIED",344.0,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,Q,106,0,18-24,M,WHITE HISPANIC,1025672,187015,40.67989278,-73.85065851,POINT (-73.85065851 40.67989278)
269591602,2023-06-09,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,50,0,45-64,F,BLACK,1010983,261033,40.883111,-73.90332,POINT (-73.90332 40.883111)
263943939,2023-02-20,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,14,1,18-24,F,BLACK,987078,215157,40.75723226,-73.98979219,POINT (-73.98979219 40.75723226)
264147626,2023-02-24,117.0,RECKLESS ENDANGERMENT 1,126.0,MISCELLANEOUS PENAL LAW,PL 1202500,F,Q,112,0,25-44,M,WHITE,1021235,202162,40.72148735485952,-73.86657231619783,POINT (-73.86657231619783 40.72148735485952)
268855592,2023-05-25,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,Q,114,0,25-44,F,WHITE,1005914,216279,40.760288,-73.921796,POINT (-73.921796 40.760288)
269937215,2023-06-16,511.0,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,K,73,0,25-44,F,BLACK,1009910,184163,40.672126,-73.907496,POINT (-73.907496 40.672126)
269113035,2023-05-30,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,K,68,0,<18,M,ASIAN / PACIFIC ISLANDER,977023,170895,40.63574089,-74.02603873,POINT (-74.02603873 40.63574089)
266272594,2023-04-06,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,68,0,45-64,U,WHITE,974381,170284,40.63406127,-74.0355569,POINT (-74.0355569 40.63406127)
264591965,2023-03-05,639.0,AGGRAVATED HARASSMENT 2,361.0,OFF. AGNST PUB ORD SENSBLTY &,PL 24030M1,M,B,47,0,45-64,M,WHITE,1026486,262591,40.887325,-73.847247,POINT (-73.847247 40.887325)
265315285,2023-03-18,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,S,120,0,45-64,U,BLACK,959876,172911,40.641246,-74.087825,POINT (-74.087825 40.641246)
264296229,2023-02-27,199.0,AGGRAVATED CRIMINAL CONTEMPT,126.0,MISCELLANEOUS PENAL LAW,PL 2155201,F,Q,106,0,18-24,F,BLACK,1037366,186774,40.67917,-73.808499,POINT (-73.808499 40.67917)
267872758,2023-05-07,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,B,40,0,45-64,M,BLACK,1005985,232639,40.805192,-73.921489,POINT (-73.921489 40.805192)
268114866,2023-05-11,113.0,"MENACING,UNCLASSIFIED",344.0,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,Q,113,0,18-24,F,BLACK,1046399,187126,40.680077,-73.775929,POINT (-73.775929 40.680077)
265989718,2023-03-31,639.0,AGGRAVATED HARASSMENT 2,361.0,OFF. AGNST PUB ORD SENSBLTY &,PL 24030M1,M,S,121,0,25-44,M,WHITE HISPANIC,944432,170275,40.633953,-74.143459,POINT (-74.143459 40.633953)
267991064,2023-05-09,117.0,RECKLESS ENDANGERMENT 1,126.0,MISCELLANEOUS PENAL LAW,PL 1202500,F,M,34,0,18-24,M,BLACK,1005427,255773,40.86868689,-73.92343241,POINT (-73.92343241 40.86868689)
269942301,2023-06-16,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,K,60,0,45-64,M,BLACK,990796,149587,40.577258,-73.976436,POINT (-73.976436 40.577258)
269413418,2023-06-06,639.0,AGGRAVATED HARASSMENT 2,361.0,OFF. AGNST PUB ORD SENSBLTY &,PL 2403002,M,M,19,0,25-44,M,BLACK,994296,218679,40.766896,-73.96373,POINT (-73.96373 40.766896)
270627275,2023-06-30,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,Q,103,17,18-24,F,BLACK,1037664,194289,40.699795,-73.807364,POINT (-73.807364 40.699795)
269201143,2023-06-02,510.0,"CONTROLLED SUBSTANCE, INTENT T",117.0,DANGEROUS DRUGS,PL 2200601,F,Q,103,0,25-44,M,BLACK,1037244,194747,40.70105357,-73.8088765,POINT (-73.8088765 40.70105357)
267454758,2023-04-29,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,Q,109,0,18-24,U,WHITE HISPANIC,1030206,215367,40.757691,-73.834115,POINT (-73.834115 40.757691)
265988491,2023-03-31,729.0,"FORGERY,ETC.,UNCLASSIFIED-FELO",113.0,FORGERY,PL 1701501,F,M,32,0,25-44,M,BLACK,1001901,238191,40.82043723,-73.9362273,POINT (-73.9362273 40.82043723)
262228260,2023-01-20,748.0,"CONTEMPT,CRIMINAL",359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 2155003,M,S,120,0,45-64,M,BLACK,962808,174275,40.644996,-74.077263,POINT (-74.077263 40.644996)
269118781,2023-05-31,916.0,LEAVING SCENE-ACCIDENT-PERSONA,348.0,VEHICLE AND TRAFFIC LAWS,VTL06000AA,M,B,41,0,25-44,M,BLACK,1012223,238431,40.8210693,-73.89893315,POINT (-73.89893315 40.8210693)
269291679,2023-06-04,779.0,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,K,67,0,25-44,M,BLACK,1004246,180351,40.661678,-73.927925,POINT (-73.927925 40.661678)
266377993,2023-04-08,106.0,ASSAULT POLICE/PEACE OFFICER,106.0,FELONY ASSAULT,PL 1200800,F,S,120,0,18-24,M,BLACK,950543,170916,40.63574,-74.121444,POINT (-74.121444 40.63574)
268622070,2023-05-22,268.0,CRIMINAL MIS 2 & 3,121.0,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,B,40,0,25-44,F,BLACK HISPANIC,1006851,233366,40.807184,-73.918356,POINT (-73.918356 40.807184)
268416092,2023-05-17,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,M,24,0,25-44,F,WHITE HISPANIC,993574,228738,40.794507,-73.966322,POINT (-73.966322 40.794507)
263813294,2023-02-18,782.0,"WEAPONS, POSSESSION, ETC",236.0,DANGEROUS WEAPONS,PL 2650101,M,B,44,0,25-44,M,BLACK HISPANIC,1004161,245780,40.84126204,-73.92803944,POINT (-73.92803944 40.84126204)
268200650,2023-05-13,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,M,18,0,25-44,M,BLACK,988210,218129,40.76539,-73.985702,POINT (-73.985702 40.76539)
267173810,2023-04-24,105.0,STRANGULATION 1ST,106.0,FELONY ASSAULT,PL 1211200,F,K,68,0,45-64,M,WHITE,978015,171958,40.638659,-74.022462,POINT (-74.022462 40.638659)
262532360,2023-01-26,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,24,0,25-44,M,WHITE HISPANIC,990912,226717,40.78895938,-73.97594171,POINT (-73.97594171 40.78895938)
264662299,2023-03-07,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,PL 1553001,F,M,13,0,25-44,F,BLACK,988971,207813,40.737074,-73.982962,POINT (-73.982962 40.737074)
262777833,2023-01-31,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,M,14,0,65+,M,BLACK,987189,211642,40.747586,-73.989392,POINT (-73.989392 40.747586)
262655091,2023-01-28,203.0,"TRESPASS 3, CRIMINAL",352.0,CRIMINAL TRESPASS,PL 140100A,M,K,79,2,45-64,M,BLACK,999067,193149,40.696816,-73.946564,POINT (-73.946564 40.696816)
267339049,2023-04-26,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,K,62,0,45-64,M,WHITE,986165,160101,40.60611635,-73.99310335,POINT (-73.99310335 40.60611635)
265268961,2023-03-17,115.0,RECKLESS ENDANGERMENT 2,355.0,OFFENSES AGAINST THE PERSON,PL 1202000,M,K,62,0,45-64,M,WHITE,982536,159289,40.60388761,-74.00617256,POINT (-74.00617256 40.60388761)
261932806,2023-01-15,112.0,MENACING 1ST DEGREE (VICT NOT,126.0,MISCELLANEOUS PENAL LAW,PL 1201800,F,M,34,0,18-24,M,WHITE HISPANIC,1006765,254910,40.86631491,-73.91859764,POINT (-73.91859764 40.86631491)
261289385,2023-01-03,849.0,"NY STATE LAWS,UNCLASSIFIED VIO",677.0,OTHER STATE LAWS,RR 00000V0,V,K,78,1,25-44,M,BLACK,990502,188496,40.68405249,-73.97745785,POINT (-73.97745785 40.68405249)
266967567,2023-04-20,198.0,CRIMINAL CONTEMPT 1,126.0,MISCELLANEOUS PENAL LAW,PL 21551B5,F,B,41,0,45-64,M,BLACK,1012094,238338,40.820815,-73.899397,POINT (-73.899397 40.820815)
262371989,2023-01-23,847.0,"NY STATE LAWS,UNCLASSIFIED FEL",125.0,NYS LAWS-UNCLASSIFIED FELONY,VTL0511003,F,K,70,0,25-44,M,BLACK,998746,170263,40.63399727,-73.94777257,POINT (-73.94777257 40.63399727)
270523406,2023-06-28,113.0,"MENACING,UNCLASSIFIED",344.0,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,B,44,0,25-44,M,BLACK,1004297,242846,40.833209,-73.927554,POINT (-73.927554 40.833209)
261369075,2023-01-04,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,S,123,0,18-24,M,WHITE,917732,130649,40.52502718,-74.23926631,POINT (-74.23926631 40.52502718)
267474264,2023-04-30,114.0,OBSTR BREATH/CIRCUL,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,M,32,0,45-64,M,BLACK,1001044,238505,40.821301,-73.939321,POINT (-73.939321 40.821301)
269079332,2023-05-31,744.0,BAIL JUMPING 3,359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 2155500,M,Q,102,0,45-64,M,BLACK,1032501,198800,40.712206,-73.825952,POINT (-73.825952 40.712206)
261875981,2023-01-13,705.0,"FORGERY,ETC.-MISD.",358.0,OFFENSES INVOLVING FRAUD,PL 1702000,M,B,46,0,25-44,M,WHITE HISPANIC,1012900,252979,40.86099712,-73.89642499,POINT (-73.89642499 40.86099712)
264517287,2023-03-03,507.0,"CONTROLLED SUBSTANCE, POSSESSI",117.0,DANGEROUS DRUGS,PL 2200602,F,K,94,0,25-44,M,WHITE HISPANIC,995958,202326,40.722009,-73.957759,POINT (-73.957759 40.722009)
263579882,2023-02-14,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200501,F,S,120,0,18-24,M,BLACK,962808,174275,40.644996,-74.077263,POINT (-74.077263 40.644996)
262443044,2023-01-25,764.0,BAIL JUMPING 1 & 2,126.0,MISCELLANEOUS PENAL LAW,PL 2155600,F,Q,115,0,25-44,M,WHITE,1018364,212739,40.75053011,-73.87687613,POINT (-73.87687613 40.75053011)
261727381,2023-01-11,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,48,0,25-44,M,BLACK,1011780,246837,40.844144,-73.900499,POINT (-73.900499 40.844144)
267003702,2023-04-20,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,M,1,0,45-64,M,BLACK,983825,203180,40.724359,-74.00153,POINT (-74.00153 40.724359)
267701763,2023-05-04,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,32,0,25-44,M,BLACK,1000301,234255,40.809638,-73.942015,POINT (-73.942015 40.809638)
263528273,2023-02-13,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0512000,M,M,32,0,18-24,M,BLACK,1001112,238628,40.82163821,-73.93907684,POINT (-73.93907684 40.82163821)
268790783,2023-05-24,639.0,AGGRAVATED HARASSMENT 2,361.0,OFF. AGNST PUB ORD SENSBLTY &,PL 2403002,M,Q,108,0,25-44,M,BLACK,996643,209958,40.742954,-73.955274,POINT (-73.955274 40.742954)
270409945,2023-06-26,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL05110MU,M,K,69,0,25-44,M,BLACK HISPANIC,1009927,175076,40.64718256,-73.90747042,POINT (-73.90747042 40.64718256)
267066290,2023-04-21,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,S,123,0,45-64,M,WHITE HISPANIC,935953,137210,40.54315376,-74.1737721,POINT (-74.1737721 40.54315376)
266487366,2023-04-11,113.0,"MENACING,UNCLASSIFIED",344.0,ASSAULT 3 & RELATED OFFENSES,PL 1201500,M,Q,103,0,25-44,M,BLACK,1041879,197083,40.707439,-73.792139,POINT (-73.792139 40.707439)
264432057,2023-03-02,113.0,"MENACING,UNCLASSIFIED",344.0,ASSAULT 3 & RELATED OFFENSES,PL 1205003,M,M,5,73,25-44,M,ASIAN / PACIFIC ISLANDER,983907,199958,40.715518,-74.001236,POINT (-74.001236 40.715518)
261359463,2023-01-04,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,S,123,0,25-44,M,WHITE,918883,129149,40.52091852,-74.23511168,POINT (-74.23511168 40.52091852)
267752845,2023-05-04,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,B,47,0,25-44,M,BLACK,1022252,263608,40.89013511,-73.86255555,POINT (-73.86255555 40.89013511)
270226579,2023-06-22,419.0,"LARCENY,GRAND FROM PERSON,UNCL",109.0,GRAND LARCENY,PL 1553005,F,M,13,0,25-44,M,BLACK,988971,207813,40.737074,-73.982962,POINT (-73.982962 40.737074)
269055481,2023-05-30,639.0,AGGRAVATED HARASSMENT 2,361.0,OFF. AGNST PUB ORD SENSBLTY &,PL 2403002,M,B,40,0,25-44,M,WHITE HISPANIC,1005364,235112,40.81197864,-73.92372524,POINT (-73.92372524 40.81197864)
266157217,2023-04-04,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601503,F,Q,109,0,25-44,M,WHITE HISPANIC,1032084,216954,40.762037,-73.827328,POINT (-73.827328 40.762037)
267575512,2023-05-02,782.0,"WEAPONS, POSSESSION, ETC",236.0,DANGEROUS WEAPONS,PL 2653600,M,M,25,0,18-24,M,BLACK,1001122,231520,40.80213,-73.939058,POINT (-73.939058 40.80213)
263528254,2023-02-13,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,PL 1553001,F,M,5,0,25-44,M,BLACK HISPANIC,983858,199256,40.71359,-74.001412,POINT (-74.001412 40.71359)
267469486,2023-04-29,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,B,52,0,45-64,F,BLACK,1012876,253478,40.862368,-73.896509,POINT (-73.896509 40.862368)
269205516,2023-06-02,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,47,0,25-44,M,BLACK,1026486,262591,40.887325,-73.847247,POINT (-73.847247 40.887325)
270261762,2023-06-22,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,K,63,0,25-44,F,WHITE,1006250,161865,40.610931,-73.920761,POINT (-73.920761 40.610931)
269953954,2023-06-16,503.0,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201601,F,S,120,0,45-64,M,WHITE HISPANIC,962976,171455,40.637257,-74.076649,POINT (-74.076649 40.637257)
264397771,2023-03-01,759.0,"PUBLIC ADMINISTATION,UNCLASS M",359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 2052001,M,B,41,72,18-24,F,BLACK,1017933,232222,40.804008,-73.878333,POINT (-73.878333 40.804008)
269630303,2023-06-10,639.0,AGGRAVATED HARASSMENT 2,361.0,OFF. AGNST PUB ORD SENSBLTY &,PL 2403005,M,Q,110,0,25-44,M,ASIAN / PACIFIC ISLANDER,1020232,210719,40.744981,-73.870144,POINT (-73.870144 40.744981)
264858891,2023-03-10,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,Q,113,0,25-44,M,BLACK,1051025,186718,40.678925,-73.759252,POINT (-73.759252 40.678925)
270196625,2023-06-21,511.0,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,Q,103,0,45-64,M,BLACK,1042376,194056,40.69912472,-73.79037392,POINT (-73.79037392 40.69912472)
261444125,2023-01-05,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,B,42,0,45-64,M,BLACK,1014628,242864,40.833231,-73.890222,POINT (-73.890222 40.833231)
265435094,2023-03-21,203.0,"TRESPASS 3, CRIMINAL",352.0,CRIMINAL TRESPASS,PL 140100E,M,Q,103,2,25-44,F,WHITE,1041520,192399,40.694585,-73.793473,POINT (-73.793473 40.694585)
267392531,2023-04-28,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,41,1,25-44,M,WHITE HISPANIC,1014509,238113,40.82018895,-73.89067524,POINT (-73.89067524 40.82018895)
266870512,2023-04-18,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,M,18,0,18-24,M,WHITE,991454,216185,40.760052,-73.973995,POINT (-73.973995 40.760052)
264680282,2023-03-07,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,75,0,25-44,M,BLACK,1017314,184900,40.67412275,-73.8808025,POINT (-73.8808025 40.67412275)
263133551,2023-02-06,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351.0,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,M,6,0,25-44,M,BLACK HISPANIC,986159,205842,40.731666,-73.993109,POINT (-73.993109 40.731666)
261543283,2023-01-07,113.0,"MENACING,UNCLASSIFIED",344.0,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,K,71,0,18-24,F,BLACK,998657,181973,40.66613881,-73.94806821,POINT (-73.94806821 40.66613881)
261487458,2023-01-06,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,Q,110,0,25-44,F,BLACK,1016435,211486,40.7471,-73.883841,POINT (-73.883841 40.7471)
261281910,2023-01-03,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200501,F,M,13,0,25-44,M,BLACK,988350,209527,40.74178,-73.985203,POINT (-73.985203 40.74178)
261206505,2023-01-01,105.0,STRANGULATION 1ST,106.0,FELONY ASSAULT,PL 1211200,F,M,19,0,25-44,M,WHITE,998308,220914,40.773025,-73.949243,POINT (-73.949243 40.773025)
264389837,2023-03-01,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,PL 1553001,F,M,6,0,<18,M,BLACK,982745,206647,40.733876,-74.005428,POINT (-74.005428 40.733876)
267701114,2023-05-03,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,Q,107,0,25-44,M,BLACK,1036628,204948,40.729059,-73.811018,POINT (-73.811018 40.729059)
270314848,2023-06-23,113.0,"MENACING,UNCLASSIFIED",344.0,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,S,120,0,45-64,M,BLACK HISPANIC,960871,171544,40.637495,-74.084235,POINT (-74.084235 40.637495)
267683561,2023-05-03,441.0,"LARCENY,GRAND OF AUTO",110.0,GRAND LARCENY OF MOTOR VEHICLE,PL 1553008,F,K,75,0,25-44,M,BLACK,1017119,183909,40.671404,-73.881509,POINT (-73.881509 40.671404)
270162023,2023-06-21,764.0,BAIL JUMPING 1 & 2,126.0,MISCELLANEOUS PENAL LAW,PL 2155600,F,Q,102,0,25-44,M,BLACK,1032501,198800,40.712206,-73.825952,POINT (-73.825952 40.712206)
268936930,2023-05-27,490.0,"STOLEN PROPERTY 3,POSSESSION",232.0,POSSESSION OF STOLEN PROPERTY,PL 1654000,M,M,34,0,18-24,M,BLACK HISPANIC,1005377,253337,40.862003,-73.923618,POINT (-73.923618 40.862003)
270597151,2023-06-29,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,PL 1553501,F,Q,113,3,25-44,M,BLACK,1046315,187088,40.6799807384666,-73.7762339071953,POINT (-73.7762339071953 40.6799807384666)
268422023,2023-05-17,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,M,26,0,45-64,F,BLACK,996342,236149,40.814845,-73.956312,POINT (-73.956312 40.814845)
269271982,2023-06-03,441.0,"LARCENY,GRAND OF AUTO",110.0,GRAND LARCENY OF MOTOR VEHICLE,PL 1553008,F,K,79,0,25-44,M,BLACK,1000734,192714,40.69561679,-73.94055514,POINT (-73.94055514 40.69561679)
264167679,2023-02-24,503.0,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201601,F,K,76,2,45-64,M,WHITE,983892,184668,40.67355,-74.001288,POINT (-74.001288 40.67355)
267923060,2023-05-08,792.0,CRIMINAL POSSESSION WEAPON,118.0,DANGEROUS WEAPONS,PL 265031B,F,B,42,2,25-44,M,BLACK,1009281,240411,40.82651266,-73.90955524,POINT (-73.90955524 40.82651266)
269652171,2023-06-10,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,M,14,0,25-44,M,WHITE HISPANIC,987220,212676,40.750423,-73.98928,POINT (-73.98928 40.750423)
268176023,2023-05-12,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,84,1,25-44,M,BLACK,989563,190211,40.68876039,-73.98084215,POINT (-73.98084215 40.68876039)
263859507,2023-02-18,729.0,"FORGERY,ETC.,UNCLASSIFIED-FELO",113.0,FORGERY,PL 1702500,F,K,67,0,25-44,M,BLACK,1004898,172809,40.640974,-73.925597,POINT (-73.925597 40.640974)
269837628,2023-06-14,105.0,STRANGULATION 1ST,106.0,FELONY ASSAULT,PL 1211200,F,K,83,0,25-44,M,BLACK,1007127,193705,40.698323,-73.917495,POINT (-73.917495 40.698323)
265149368,2023-03-15,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,M,1,0,25-44,M,WHITE HISPANIC,982148,201784,40.720528,-74.007582,POINT (-74.007582 40.720528)
261962184,2023-01-15,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,S,120,0,18-24,F,BLACK,964383,163162,40.614497,-74.071556,POINT (-74.071556 40.614497)
267899939,2023-05-08,113.0,"MENACING,UNCLASSIFIED",344.0,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,B,43,0,25-44,F,WHITE HISPANIC,1020183,239282,40.823378,-73.870168,POINT (-73.870168 40.823378)
263129239,2023-02-06,268.0,CRIMINAL MIS 2 & 3,121.0,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,K,68,0,25-44,M,WHITE HISPANIC,976495,169207,40.631109,-74.027936,POINT (-74.027936 40.631109)
265515643,2023-03-23,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL05110MU,M,B,40,0,25-44,M,WHITE HISPANIC,1005855,233601,40.807833,-73.921956,POINT (-73.921956 40.807833)
264170082,2023-02-24,511.0,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,K,60,2,45-64,M,WHITE,988914,155582,40.593713,-73.983203,POINT (-73.983203 40.593713)
269841385,2023-06-14,505.0,"CONTROLLED SUBSTANCE, POSSESSI",117.0,DANGEROUS DRUGS,PL 2200906,F,S,121,0,25-44,M,WHITE,937542,153365,40.587505,-74.168164,POINT (-74.168164 40.587505)
262262568,2023-01-20,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,PL 1553501,F,B,42,0,<18,M,WHITE HISPANIC,1015773,240835,40.82765564,-73.88609567,POINT (-73.88609567 40.82765564)
266409234,2023-04-09,105.0,STRANGULATION 1ST,106.0,FELONY ASSAULT,PL 1211200,F,B,47,0,18-24,M,BLACK,1021787,260278,40.880998,-73.864255,POINT (-73.864255 40.880998)
262300999,2023-01-22,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200501,F,Q,115,1,25-44,M,WHITE HISPANIC,1020429,212242,40.74915777,-73.86942584,POINT (-73.86942584 40.74915777)
270429116,2023-06-27,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,75,0,25-44,F,BLACK,1020941,190498,40.689474,-73.867696,POINT (-73.867696 40.689474)
263230371,2023-02-08,157.0,RAPE 1,104.0,RAPE,PL 1303504,F,Q,112,0,18-24,M,ASIAN / PACIFIC ISLANDER,1025401,202586,40.7226409964758,-73.8515418216779,POINT (-73.8515418216779 40.7226409964758)
269484201,2023-06-07,681.0,"CHILD, ENDANGERING WELFARE",233.0,SEX CRIMES,PL 2601001,M,B,44,1,25-44,U,WHITE HISPANIC,1006490,244533,40.8378421209284,-73.9196277517392,POINT (-73.9196277517392 40.8378421209284)
267900071,2023-05-08,779.0,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,Q,107,0,25-44,F,BLACK,1036628,204948,40.729059,-73.811018,POINT (-73.811018 40.729059)
264730966,2023-03-08,681.0,"CHILD, ENDANGERING WELFARE",233.0,SEX CRIMES,PL 2601001,M,M,32,0,25-44,M,BLACK,999433,236538,40.81591307653,-73.9451493066481,POINT (-73.9451493066481 40.81591307653)
