Incident ID,Offence Code,CR Number,Dispatch Date / Time,Start_Date_Time,End_Date_Time,NIBRS Code,Victims,Crime Name1,Crime Name2,Crime Name3,Police District Name,Block Address,City,State,Zip Code,Agency,Place,Sector,Beat,PRA,Address Number,Street Prefix,Street Name,Street Suffix,Street Type,Latitude,Longitude,Police District Number,Location
201383796,2610,220029754,07/11/2022 12:40:36 PM,2021-06-01 00:00:00,,26F,1,Crime Against Property,Identity Theft,FRAUD - IDENTITY THEFT,MONTGOMERY VILLAGE,9800 BLK  WALKER HOUSE RD,MONTGOMERY VILLAGE,MD,20886.0,MCPD,Other/Unknown,R,6R1,766,9800.0,,WALKER HOUSE,,RD,39.16202,-77.2047,6D,"(39.162, -77.2047)"
201245256,5404,190029953,06/23/2019 04:12:15 AM,2019-06-23 04:47:00,,90D,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,BETHESDA,32000 BLK  IL495 X33 TO X31 HWY,SILVER SPRING,MD,20910.0,MCPD,Street - In vehicle,D,2D3,652,32000.0,,IL495 X33 TO X31,,HWY,39.01411,-77.0601,2D,"(39.0141, -77.0601)"
201269080,5404,190059428,12/10/2019 04:13:44 AM,2019-12-10 04:13:00,12/11/2019 06:07:00 AM,90D,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,SILVER SPRING,,SILVER SPRING,MD,20910.0,MCPD,Street - In vehicle,G,3G1,109,,,GEORGIA,,AVE,39.11237,-77.0755,3D,"(39.1124, -77.0755)"
201321198,1399,210007378,02/26/2021 01:17:01 PM,2021-02-26 13:17:00,,13B,1,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,WHEATON,1100 BLK  UNIVERSITY BLV W,SILVER SPRING,MD,20902.0,MCPD,Residence - Apartment/Condo,L,4L1,360,1100.0,,UNIVERSITY,W,BLV,39.03585,-77.0268,4D,"(39.0359, -77.0268)"
201412262,1399,230006291,02/07/2023 07:44:35 PM,2023-02-07 19:44:00,,13B,1,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,MONTGOMERY VILLAGE,8100 BLK  CHELABERRY CT,GAITHERSBURG,MD,20879.0,MCPD,Residence -Townhouse/Duplex,R,6R3,420,8100.0,,CHELABERRY,,CT,39.16,-77.1647,6D,"(39.16, -77.1647)"
201413164,2205,230007408,02/13/2023 11:56:46 PM,2023-02-13 23:56:00,,220,1,Crime Against Property,Burglary/Breaking and Entering,BURGLARY - NO FORCED ENTRY-NONRESIDENTIAL,GERMANTOWN,19700 BLK  GERMANTOWN RD,GERMANTOWN,MD,20874.0,MCPD,Convenience Store,N,5N1,702,19700.0,,GERMANTOWN,,RD,39.17881,-77.2673,5D,"(39.1788, -77.2673)"
201221670,2309,190000616,01/04/2019 01:31:21 PM,2019-01-03 20:00:00,01/03/2019 11:45:00 PM,23H,1,Crime Against Property,All other Larceny,LARCENY - FROM YARDS,GERMANTOWN,9600 BLK  FAITH LA,DAMASCUS,MD,20872.0,MCPD,Residence - Yard,M,5M2,612,9600.0,,FAITH,,LA,39.29851,-77.1973,5D,"(39.2985, -77.1973)"
201378475,2202,220023107,05/30/2022 02:11:14 PM,2022-05-30 14:11:00,,220,1,Crime Against Property,Burglary/Breaking and Entering,BURGLARY - FORCED ENTRY-RESIDENTIAL,SILVER SPRING,11400 BLK  STEWART LA,SILVER SPRING,MD,20904.0,MCPD,Residence - Apartment/Condo,I,3I1,145,11400.0,,STEWART,,LA,39.04396,-76.9802,3D,"(39.044, -76.9802)"
201346747,1399,210038055,09/26/2021 03:46:49 AM,2021-09-26 03:46:00,,13B,1,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,SILVER SPRING,8300 BLK  GEORGIA AVE,SILVER SPRING,MD,20910.0,MCPD,Restaurant,G,3G1,670,8300.0,,GEORGIA,,AVE,38.99297,-77.0266,3D,"(38.993, -77.0266)"
201301607,2902,200035602,09/11/2020 07:22:14 AM,2020-09-10 21:00:00,09/11/2020 07:00:00 AM,290,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,ROCKVILLE,5900 BLK  BETHLEHEM CT,DERWOOD,MD,20855.0,MCPD,Residence - Single Family,A,1A4,395,5900.0,,BETHLEHEM,,CT,39.11175,-77.1183,1D,"(39.1118, -77.1183)"
201408700,2501,230001910,01/12/2023 02:20:23 PM,2023-01-12 14:18:00,,250,1,Crime Against Property,Counterfeiting/Forgery,FORGERY OF CHECKS,MONTGOMERY VILLAGE,1  BLK S FREDERICK AVE,GAITHERSBURG,MD,20877.0,GPD,Residence - Apartment/Condo,P,6P1,430,1.0,S,FREDERICK,,AVE,39.09416,-77.1533,6D,"(39.0942, -77.1533)"
201274459,2605,200000572,01/04/2020 11:08:44 AM,2019-11-14 12:00:00,,26B,1,Crime Against Property,Credit Card/Automatic Teller Machine Fraud,FRAUD - ILLEGAL USE CREDIT CARDS,BETHESDA,4800 BLK  DOVER CT,BETHESDA,MD,20816.0,MCPD,Residence - Single Family,E,2E1,004,4800.0,,DOVER,,CT,38.95695,-77.0952,2D,"(38.9569, -77.0952)"
201391078,1199,220038608,09/06/2022 08:47:51 AM,2022-09-06 08:47:00,,11D,1,Crime Against Person,Forcible Fondling,SEX ASSAULT - FONDLING,WHEATON,900 BLK  UNIVERSITY BLV,SILVER SPRING,MD,20901.0,MCPD,School/College - DO NOT USE,L,4L2,158,900.0,,UNIVERSITY,,BLV,38.99418,-76.9925,4D,"(38.9942, -76.9925)"
201227478,2204,190007857,02/18/2019 01:09:30 PM,2019-02-17 18:00:00,02/18/2019 12:00:00 PM,220,1,Crime Against Property,Burglary/Breaking and Entering,BURGLARY - NO FORCED ENTRY-RESIDENTIAL,GERMANTOWN,18800 BLK  BENT WILLOW CIR,GERMANTOWN,MD,20874.0,MCPD,Residence - Apartment/Condo,N,5N1,447,18800.0,,BENT WILLOW,,CIR,39.16366,-77.2602,5D,"(39.1637, -77.2602)"
201422208,2308,230017892,04/14/2023 08:20:09 PM,2023-04-14 20:20:00,,23D,1,Crime Against Property,Theft from Building,LARCENY - FROM BLDG,BETHESDA,7100 BLK  DEMOCRACY BLV,BETHESDA,MD,20817.0,MCPD,Retail - Mall,E,2E3,204,7100.0,,DEMOCRACY,,BLV,39.02207,-77.1473,2D,"(39.0221, -77.1473)"
201393513,2610,220041510,09/23/2022 03:47:33 PM,2022-09-20 14:30:00,09/20/2022 05:00:00 PM,26F,1,Crime Against Property,Identity Theft,IDENTITY THEFT,SILVER SPRING,14800 BLK  BLACKBURN RD,BURTONSVILLE,MD,20866.0,MCPD,Other/Unknown,I,3I2,381,14800.0,,BLACKBURN,,RD,39.09959,-76.9317,3D,"(39.0996, -76.9317)"
201366665,1212,220009129,03/02/2022 10:17:21 PM,2022-03-02 22:00:00,03/02/2022 11:00:00 PM,120,1,Crime Against Property,Robbery,ROBBERY - CARJACKING - ARMED,WHEATON,13600 BLK  GEORGIA AVE,SILVER SPRING,MD,20906.0,MCPD,Street - Commercial,K,4K1,348,13600.0,,GEORGIA,,AVE,39.07828,-77.0718,4D,"(39.0783, -77.0718)"
201432389,2308,230029223,06/17/2023 10:38:38 PM,2023-06-17 19:10:00,06/17/2023 12:00:00 AM,23D,1,Crime Against Property,Theft from Building,LARCENY - FROM BLDG,BETHESDA,7100 BLK  WOODMONT AVE,CHEVY CHASE,MD,20815.0,MCPD,Restaurant,D,2D2,031,7100.0,,WOODMONT,,AVE,38.97995,-77.093,2D,"(38.98, -77.093)"
201391304,2308,220038797,09/07/2022 09:54:45 AM,2022-09-07 09:54:00,,23D,1,Crime Against Property,Theft from Building,LARCENY - FROM BLDG,SILVER SPRING,1200 BLK E WEST HWY,SILVER SPRING,MD,20910.0,MCPD,Commercial - Office Building,G,3G1,668,1200.0,E,WEST,,HWY,39.12378,-77.2033,3D,"(39.1238, -77.2033)"
201427250,3550,230023990,05/19/2023 09:19:42 AM,2023-05-18 12:00:00,05/18/2023 01:00:00 PM,35B,1,Crime Against Society,Drug Equipment Violations,DRUGS - NARCOTIC EQUIP - POSSESS,GERMANTOWN,22500 BLK  WIMS RD,CLARKSBURG,,20871.0,MCPD,School - Elementary/Secondary,M,5M3,598,22500.0,,WIMS,,RD,39.22544,-77.2647,5D,"(39.2254, -77.2647)"
201420427,1399,230015665,04/01/2023 02:30:53 PM,2023-04-01 14:30:00,,13B,1,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,MONTGOMERY VILLAGE,18400 BLK  LOST KNIFE CIR,MONTGOMERY VILLAGE,MD,20886.0,MCPD,Residence - Apt Ofc/Storage,R,6R1,505,18400.0,,LOST KNIFE,,CIR,39.15859,-77.1985,6D,"(39.1586, -77.1985)"
201390906,2305,220038401,09/04/2022 06:37:56 PM,2022-09-02 21:30:00,09/04/2022 06:25:00 PM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,ROCKVILLE,2100 BLK  PINNEBERG AVE,ROCKVILLE,MD,20851.0,RCPD,Residence - Driveway,A,1A2,293,2100.0,,PINNEBERG,,AVE,39.07791,-77.115,1D,"(39.0779, -77.115)"
201449565,2203,230061755,10/21/2023 04:50:18 AM,2023-10-21 03:30:00,10/21/2023 12:00:00 AM,220,1,Crime Against Property,Burglary/Breaking and Entering,BURGLARY - FORCED ENTRY-NONRESIDENTIAL,WHEATON,14000 BLK  CONNECTICUT AVE,SILVER SPRING,MD,20906.0,MCPD,Restaurant,K,4K1,534,14000.0,,CONNECTICUT,,AVE,39.08383,-77.0777,4D,"(39.0838, -77.0777)"
201359721,1313,220000891,01/08/2022 11:48:19 AM,2022-01-08 11:15:00,01/08/2022 11:30:00 AM,13B,1,Crime Against Person,Simple Assault,ASSAULT - SIMPLE,ROCKVILLE,1100 BLK  THORNDEN RD,ROCKVILLE,MD,20851.0,RCPD,Residence - Single Family,A,1A2,298,1100.0,,THORNDEN,,RD,39.0703,-77.1289,1D,"(39.0703, -77.1289)"
201369061,2299,220012024,03/20/2022 05:19:14 PM,2022-03-20 07:24:00,03/20/2022 07:24:00 AM,220,1,Crime Against Property,Burglary/Breaking and Entering,BURGLARY (DESCRIBE OFFENSE),WHEATON,15800 BLK  PHILLIPS OAK DR,SPENCERVILLE,MD,20868.0,MCPD,Residence - Shed,J,4J1,385,15800.0,,PHILLIPS OAK,,DR,39.11439,-76.9659,4D,"(39.1144, -76.9659)"
201287187,4104,200018627,05/07/2020 08:00:55 PM,2020-05-07 20:19:00,,90G,1,Crime Against Society,Liquor Law Violations,LIQUOR - POSSESS,WHEATON,2500 BLK  UNIVERSITY BLV W,SILVER SPRING,MD,20902.0,MCPD,Street - Other,L,4L2,325,2500.0,,UNIVERSITY,W,BLV,39.04148,-77.0518,4D,"(39.0415, -77.0518)"
201262772,2304,190051886,10/28/2019 04:30:49 PM,2019-10-24 16:30:00,10/24/2019 05:00:00 PM,23G,1,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,LARCENY - AUTO PARTS,SILVER SPRING,12200 BLK  TECH RD,SILVER SPRING,MD,20904.0,MCPD,Parking Lot - Commercial,I,3I1,146,12200.0,,TECH,,RD,39.05513,-76.9666,3D,"(39.0551, -76.9666)"
201414050,2499,230008464,02/20/2023 12:40:47 AM,2023-02-20 00:40:00,,240,1,Crime Against Property,Motor Vehicle Theft,STOLEN VEHICLE (DESCRIBE OFFENSE),ROCKVILLE,12800 BLK  TWINBROOK PKW,ROCKVILLE,MD,20851.0,MCPD,Parking Lot - Residential,A,1A2,301,12800.0,,TWINBROOK,,PKW,39.06688,-77.1144,1D,"(39.0669, -77.1144)"
201321246,2399,210007461,02/27/2021 07:58:55 AM,2021-02-27 07:58:00,02/27/2021 08:15:00 AM,23H,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),GERMANTOWN,21000 BLK  FREDERICK RD,GERMANTOWN,MD,20876.0,MCPD,Convenience Store,M,5M1,701,21000.0,,FREDERICK,,RD,39.20331,-77.2457,5D,"(39.2033, -77.2457)"
201392162,2305,220039906,09/14/2022 08:36:53 AM,2022-09-13 18:00:00,09/14/2022 07:00:00 AM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,ROCKVILLE,300 BLK S HORNERS LA,ROCKVILLE,MD,20850.0,RCPD,Residence - Driveway,A,1A3,284,300.0,S,HORNERS,,LA,39.08852,-77.1433,1D,"(39.0885, -77.1433)"
201405567,2304,220056323,12/19/2022 10:04:17 PM,2022-12-17 06:00:00,12/19/2022 09:00:00 AM,23G,1,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,LARCENY - AUTO PARTS,SILVER SPRING,9500 BLK  VANCE PL,SILVER SPRING,MD,20901.0,MCPD,Residence - Single Family,H,3H1,672,9500.0,,VANCE,,PL,39.01316,-76.9962,3D,"(39.0132, -76.9962)"
201327147,2305,210013791,04/13/2021 12:35:22 PM,2021-04-12 20:00:00,04/13/2021 11:00:00 AM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,MONTGOMERY VILLAGE,10200 BLK  KINDLY CT,MONTGOMERY VILLAGE,MD,20886.0,MCPD,Parking Lot - Residential,R,6R2,424,10200.0,,KINDLY,,CT,39.16951,-77.2099,6D,"(39.1695, -77.2099)"
201428628,2305,230025741,05/29/2023 01:43:28 PM,2023-05-28 23:00:00,05/29/2023 01:41:00 PM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,WHEATON,14100 BLK  WEEPING WILLOW DR,SILVER SPRING,MD,20906.0,MCPD,Parking Lot - Residential,K,4K1,348,14100.0,,WEEPING WILLOW,,DR,39.08771,-77.0675,4D,"(39.0877, -77.0675)"
201382913,2902,220028537,07/03/2022 11:54:28 AM,2022-07-03 11:54:00,,290,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,SILVER SPRING,,SILVER SPRING,MD,20904.0,MCPD,Street - Other,I,3I1,377,,,COLUMBIA,,PIK,38.97665,-77.0065,3D,"(38.9766, -77.0065)"
201235848,2902,190018295,04/19/2019 09:03:22 AM,2019-04-18 22:00:00,04/19/2019 09:03:00 AM,290,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,WHEATON,3400 BLK N HIGH ST,OLNEY,MD,20832.0,MCPD,Street - Residential,J,4J2,399,3400.0,N,HIGH,,ST,39.15135,-77.0667,4D,"(39.1514, -77.0667)"
201328770,2305,210015741,04/27/2021 08:58:31 PM,2021-04-26 19:00:00,04/27/2021 05:00:00 AM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,MONTGOMERY VILLAGE,1100 BLK  SOUTHERN NIGHT LA,GAITHERSBURG,MD,20879.0,MCPD,Street - Residential,R,6R2,545,1100.0,,SOUTHERN NIGHT,,LA,39.16285,-77.2168,6D,"(39.1628, -77.2168)"
201444664,2999,230055855,09/20/2023 03:43:59 AM,2023-09-20 03:43:00,09/20/2023 03:43:00 AM,290,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY (DESCRIBE OFFENSE),BETHESDA,1900 BLK E WEST HWY,SILVER SPRING,MD,20910.0,MCPD,Residence - Apartment/Condo,D,2D1,086,1900.0,E,WEST,,HWY,0.0,0.0,2D,"(0.0, 0.0)"
201235521,2902,190017783,04/16/2019 01:29:07 PM,2019-04-09 13:00:00,04/09/2019 02:00:00 PM,290,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,BETHESDA,10000 BLK  CHARTWELL MANOR CT,POTOMAC,MD,20854.0,MCPD,Residence - Yard,E,2E4,215,10000.0,,CHARTWELL MANOR,,CT,38.99903,-77.2061,2D,"(38.999, -77.2061)"
201391659,5404,220039305,09/10/2022 02:31:55 AM,2022-09-10 02:31:00,,90D,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,MONTGOMERY VILLAGE,,GAITHERSBURG,MD,20879.0,MCPD,Street - In vehicle,R,6R2,545,,,SPECTRUM,,AVE,39.16037,-77.2225,6D,"(39.1604, -77.2225)"
201340416,1305,210030124,08/03/2021 04:07:03 PM,2021-08-03 13:00:00,,13A,1,Crime Against Person,Aggravated Assault,ASSAULT - AGGRAVATED - NON-FAMILY-OTHER WEAPON,GERMANTOWN,20200 BLK  HALETHORPE LA,GERMANTOWN,MD,20876.0,MCPD,Residence - Apartment/Condo,M,5M1,471,20200.0,,HALETHORPE,,LA,39.18557,-77.2339,5D,"(39.1856, -77.2339)"
201354102,2303,210047289,11/21/2021 11:43:58 AM,2021-11-21 11:43:00,,23C,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,WHEATON,11100 BLK  VEIRS MILL RD,SILVER SPRING,MD,20902.0,MCPD,Retail - Mall,L,4L2,321,11100.0,,VEIRS MILL,,RD,39.03758,-77.0519,4D,"(39.0376, -77.0519)"
201385169,5202,220031294,07/20/2022 05:45:53 PM,2022-07-20 17:45:00,07/20/2022 06:30:00 PM,520,1,Crime Against Society,Weapon Law Violations,WEAPON - CONCEALED,GERMANTOWN,28100 BLK  RIDGE RD,DAMASCUS,MD,20872.0,MCPD,Street - In vehicle,M,5M2,485,28100.0,,RIDGE,,RD,39.31944,-77.1981,5D,"(39.3194, -77.1981)"
201392801,1399,220040689,09/19/2022 09:23:50 AM,2022-09-17 18:00:00,,13B,1,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,BETHESDA,8000 BLK  WOODMONT AVE,BETHESDA,MD,20814.0,MCPD,Residence - Apartment/Condo,D,2D2,048,8000.0,,WOODMONT,,AVE,38.98986,-77.0964,2D,"(38.9899, -77.0964)"
201244221,2404,190028853,06/17/2019 07:39:29 AM,2019-06-16 22:00:00,06/17/2019 06:15:00 AM,240,1,Crime Against Property,Motor Vehicle Theft,AUTO THEFT - VEHICLE THEFT,MONTGOMERY VILLAGE,700 BLK  TURTLE POND LA,GAITHERSBURG,,20878.0,MCPD,Residence -Townhouse/Duplex,P,6P2,450,700.0,,TURTLE POND,,LA,39.11275,-77.2299,6D,"(39.1127, -77.2299)"
201432748,2308,230029909,06/22/2023 10:34:55 AM,2023-06-22 10:34:00,,23D,1,Crime Against Property,Theft from Building,LARCENY - FROM BLDG,BETHESDA,5100 BLK  RIVER RD,BETHESDA,MD,20816.0,MCPD,Residence - Apartment/Condo,E,2E1,018,5100.0,,RIVER,,RD,38.96296,-77.1009,2D,"(38.963, -77.1009)"
201250152,5404,190036039,07/28/2019 11:14:40 PM,2019-07-28 23:43:00,,90D,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,ROCKVILLE,,ROCKVILLE,MD,20850.0,MCPD,Street - In vehicle,A,1A3,275,,,ROCKVILLE,,PIK,39.07219,-77.1332,1D,"(39.0722, -77.1332)"
201238232,2202,190021296,05/06/2019 12:31:15 PM,2019-05-04 10:00:00,05/05/2019 02:00:00 AM,220,1,Crime Against Property,Burglary/Breaking and Entering,BURGLARY - FORCED ENTRY-RESIDENTIAL,MONTGOMERY VILLAGE,17700 BLK  MEADOW VISTA WAY,GAITHERSBURG,MD,20877.0,MCPD,Residence -Townhouse/Duplex,R,6R3,542,17700.0,,MEADOW VISTA,,WAY,39.14674,-77.1668,6D,"(39.1467, -77.1668)"
201323634,2404,210010054,03/17/2021 06:15:59 PM,2021-03-16 23:00:00,03/17/2021 07:00:00 AM,240,1,Crime Against Property,Motor Vehicle Theft,AUTO THEFT - VEHICLE THEFT,GERMANTOWN,20200 BLK  SHIPLEY TER,GERMANTOWN,MD,20874.0,MCPD,Parking Lot - Residential,N,5N1,465,20200.0,,SHIPLEY,,TER,39.18627,-77.275,5D,"(39.1863, -77.275)"
201345463,2399,210036394,09/15/2021 04:06:23 PM,2021-09-15 16:06:00,09/15/2021 04:30:00 PM,23H,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),ROCKVILLE,200 BLK  RICHARD MONTGOMERY DR,ROCKVILLE,MD,20852.0,RCPD,Parking Lot - School,A,1A3,262,200.0,,RICHARD MONTGOMERY,,DR,39.07946,-77.1446,1D,"(39.0795, -77.1446)"
201429628,2305,230026973,06/05/2023 01:10:28 PM,2023-06-03 20:00:00,06/04/2023 08:00:00 PM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,SILVER SPRING,1600 BLK  ST CAMILLUS DR,SILVER SPRING,MD,20903.0,MCPD,Parking Lot - Church,H,3H2,137,1600.0,,ST CAMILLUS,,DR,39.01036,-76.9813,3D,"(39.0104, -76.9813)"
201237246,3562,190020034,04/29/2019 10:26:40 AM,2019-04-29 10:27:00,,35A,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,SILVER SPRING,,SILVER SPRING,MD,20904.0,MCPD,Street - In vehicle,I,3I2,380,,,AUTOMOBILE,,BLV,39.0805,-76.9475,3D,"(39.0805, -76.9475)"
201404118,2399,220054482,12/09/2022 03:55:03 PM,2022-12-09 15:51:00,12/09/2022 03:51:00 PM,23H,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),TAKOMA PARK,1300 BLK  UNIVERSITY BLV,TAKOMA PARK,MD,20912.0,TPPD,Retail - Drug Store/Pharmacy,T,8T3,807,1300.0,,UNIVERSITY,,BLV,39.03657,-77.0309,TPPD,"(39.0366, -77.0309)"
201277977,2399,200007800,02/16/2020 10:24:39 AM,2020-02-16 10:24:00,,23H,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),GERMANTOWN,11600 BLK  SENECA FOREST CIR,GERMANTOWN,MD,20876.0,MCPD,Other/Unknown,M,5M1,472,11600.0,,SENECA FOREST,,CIR,39.20803,-77.2363,5D,"(39.208, -77.2363)"
201410658,2103,230004288,01/26/2023 01:20:38 PM,2023-01-25 08:00:00,01/26/2023 01:20:00 PM,210,1,Crime Against Property,Extortion/Blackmail,EXTORT - THREAT INJURE REPUTATION,SILVER SPRING,10200 BLK  GREEN FOREST DR,SILVER SPRING,MD,20903.0,MCPD,Residence - Single Family,H,3H2,140,10200.0,,GREEN FOREST,,DR,39.02154,-76.9704,3D,"(39.0215, -76.9704)"
201327626,2305,210014376,04/17/2021 06:26:48 PM,2021-04-17 13:00:00,04/17/2021 05:00:00 PM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,WHEATON,12500 BLK  GEORGIA AVE,SILVER SPRING,MD,20906.0,MCPD,Street - Residential,K,4K1,351,12500.0,,GEORGIA,,AVE,39.0614,-77.0526,4D,"(39.0614, -77.0526)"
201423166,2303,230019052,04/21/2023 01:16:35 PM,2023-04-21 12:54:00,04/21/2023 11:00:00 AM,23C,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,ROCKVILLE,12000 BLK  ROCKVILLE PIK,ROCKVILLE,MD,20852.0,MCPD,Retail - Department/Discount Store,A,1A2,735,12000.0,,ROCKVILLE,,PIK,39.05313,-77.1167,1D,"(39.0531, -77.1167)"
201411206,2399,230005065,01/31/2023 12:53:54 PM,2023-01-31 12:52:00,,23H,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),WHEATON,11200 BLK  GEORGIA AVE,SILVER SPRING,MD,20902.0,MCPD,Parking Lot - Commercial,L,4L2,324,11200.0,,GEORGIA,,AVE,39.03867,-77.0508,4D,"(39.0387, -77.0508)"
201414290,1399,230008692,02/21/2023 10:39:05 AM,2023-02-21 10:39:00,,13B,1,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,WHEATON,3500 BLK  PEAR TREE CT,SILVER SPRING,MD,20906.0,MCPD,Residence - Apartment/Condo,K,4K1,348,3500.0,,PEAR TREE,,CT,39.08923,-77.0694,4D,"(39.0892, -77.0694)"
201442950,3550,230053687,,2023-09-07 17:50:00,,35B,1,Crime Against Society,Drug Equipment Violations,DRUGS - NARCOTIC EQUIP - POSSESS,MONTGOMERY VILLAGE,1  BLK  FULKS CORNER AVE,GAITHERSBURG,MD,20877.0,GPD,Government Building,P,6P3,431,1.0,,FULKS CORNER,,AVE,39.14035,-77.1957,6D,"(39.1403, -77.1957)"
201251851,1313,190038176,08/10/2019 04:24:50 PM,2019-08-10 16:24:00,,13B,1,Crime Against Person,Simple Assault,ASSAULT - SIMPLE,SILVER SPRING,11200 BLK  NEW HAMPSHIRE AVE,SILVER SPRING,MD,20904.0,MCPD,Retail - Beauty/Barber Shop,I,3I1,518,11200.0,,NEW HAMPSHIRE,,AVE,39.03978,-76.9906,3D,"(39.0398, -76.9906)"
201316543,1399,210001829,01/15/2021 09:40:46 AM,2021-01-15 09:40:00,,13B,2,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,WHEATON,3300 BLK  WEEPING WILLOW CT,SILVER SPRING,MD,20906.0,MCPD,Residence - Apartment/Condo,K,4K1,348,3300.0,,WEEPING WILLOW,,CT,39.08903,-77.0668,4D,"(39.089, -77.0668)"
201249817,2902,190034977,07/23/2019 01:34:26 PM,2019-07-23 07:00:00,07/23/2019 01:30:00 PM,290,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,SILVER SPRING,4200 BLK  RED CEDAR LA,BURTONSVILLE,MD,20866.0,MCPD,Street - Residential,I,3I2,381,4200.0,,RED CEDAR,,LA,39.10466,-76.9264,3D,"(39.1047, -76.9264)"
201428300,2399,230025302,05/26/2023 01:36:10 PM,2023-05-26 12:00:00,05/26/2023 12:15:00 PM,23H,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),SILVER SPRING,14800 BLK  BROWNSTONE DR,BURTONSVILLE,MD,20866.0,MCPD,Residence - Yard,I,3I2,384,14800.0,,BROWNSTONE,,DR,39.09951,-76.948,3D,"(39.0995, -76.948)"
201412557,2305,230006621,02/09/2023 12:33:26 PM,2023-02-05 18:30:00,,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,BETHESDA,8500 BLK  CHEVY CHASE LAKE TER,CHEVY CHASE,MD,20815.0,MCPD,Parking Garage - Residential,D,2D3,039,8500.0,,CHEVY CHASE LAKE,,TER,38.995,-77.0757,2D,"(38.995, -77.0757)"
201339199,5404,210027265,07/15/2021 02:12:15 AM,2021-07-15 02:42:00,07/15/2021 02:42:00 AM,90D,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,SILVER SPRING,,SILVER SPRING,MD,20910.0,MCPD,Street - In vehicle,G,3G2,106,,,COLESVILLE,,RD,38.99357,-77.0323,3D,"(38.9936, -77.0323)"
201324020,2610,210010350,03/19/2021 04:03:55 PM,2021-03-19 00:00:00,,26F,1,Crime Against Property,Identity Theft,FRAUD - IDENTITY THEFT,WHEATON,14400 BLK  BRAD DR,ROCKVILLE,MD,20853.0,MCPD,Other/Unknown,K,4K2,343,14400.0,,BRAD,,DR,39.08912,-77.0921,4D,"(39.0891, -77.0921)"
201321833,2399,210008075,03/03/2021 05:41:35 PM,2021-02-24 13:17:00,02/24/2021 01:17:00 PM,23H,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),ROCKVILLE,700 BLK  HUNGERFORD DR,ROCKVILLE,MD,20850.0,RCPD,Other/Unknown,A,1A3,278,700.0,,HUNGERFORD,,DR,39.09308,-77.1534,1D,"(39.0931, -77.1534)"
